t,Magnitude,Latitude,Longitude,Depth,dt
1229.94,4.702,26.943,102.816,-15000.0,0.14999999999986358
1230.09,4.966,28.576,102.209,-18000.0,0.11000000000012733
1230.2,4.699,24.027,103.085,-18000.0,0.11999999999989086
1230.32,4.715,25.347,103.229,-12000.0,0.049999999999954525
1230.37,4.699,28.493,102.694,-18000.0,0.03000000000020009
1230.4,4.974,28.711,102.229,-15000.0,0.12999999999988177
1230.53,4.708,29.179,102.331,-18000.0,0.6000000000001364
1231.13,4.7,25.935,103.233,-15000.0,0.31999999999993634
1231.45,4.712,23.817,103.032,-18000.0,0.05999999999994543
1231.51,4.72,29.277,102.278,-6000.0,0.25
1231.76,4.704,29.142,102.27,-15000.0,0.09999999999990905
1231.86,4.7,29.107,102.372,-18000.0,0.37000000000011823
1232.23,4.699,27.957,102.899,-18000.0,0.5699999999999363
1232.8,4.699,28.392,102.737,-18000.0,0.5900000000001455
1233.39,4.715,24.728,103.152,-18000.0,0.10999999999989996
1233.5,4.715,25.186,103.209,-18000.0,0.05999999999994543
1233.56,4.72,29.169,102.272,-18000.0,0.009999999999990905
1233.57,4.975,28.361,102.195,-18000.0,0.01999999999998181
1233.59,4.721,29.277,102.278,-3000.0,0.009999999999990905
1233.6,4.703,28.98,102.26,-18000.0,0.009999999999990905
1233.61,4.716,25.644,103.252,-18000.0,0.040000000000190994
1233.65,5.227,29.155,102.344,-15000.0,0.1799999999998363
1233.83,4.701,29.034,102.413,-18000.0,0.10000000000013642
1233.93,4.716,24.485,103.13,-15000.0,0.1899999999998272
1234.12,4.699,24.377,103.122,-18000.0,0.12000000000011823
1234.24,4.703,29.061,102.265,-18000.0,0.049999999999954525
1234.29,5.118,28.695,102.606,-18000.0,0.22000000000002728
1234.51,5.116,28.569,102.662,-18000.0,0.2799999999999727
1234.79,4.702,23.894,103.061,-18000.0,0.03999999999996362
1234.83,4.701,26.134,103.139,-18000.0,0.2400000000000091
1235.07,4.699,25.833,103.267,-18000.0,0.15000000000009095
1235.22,4.708,25.91,103.245,-15000.0,0.009999999999990905
1235.23,4.699,28.645,102.629,-18000.0,0.029999999999972715
1235.26,4.702,28.087,102.865,-18000.0,0.17000000000007276
1235.43,4.715,25.051,103.192,-18000.0,0.0
1235.43,5.113,28.816,102.537,-18000.0,0.01999999999998181
1235.45,4.72,29.277,102.278,-15000.0,0.06999999999993634
1235.52,4.699,25.428,103.235,-18000.0,0.11000000000012733
1235.63,4.7,23.534,102.929,-15000.0,0.22999999999979082
1235.86,4.716,25.455,103.237,-12000.0,0.08000000000015461
1235.94,4.706,29.203,102.317,-18000.0,0.08999999999991815
1236.03,4.699,25.239,103.216,-18000.0,0.41000000000008185
1236.44,4.712,23.688,102.985,-12000.0,0.049999999999954525
1236.49,4.968,28.603,102.213,-18000.0,0.029999999999972715
1236.52,4.976,27.983,102.224,-15000.0,0.029999999999972715
1236.55,4.703,28.442,102.194,-18000.0,0.5399999999999636
1237.09,4.716,24.539,103.134,-15000.0,0.3000000000001819
1237.39,4.699,25.32,103.226,-6000.0,0.08999999999991815
1237.48,4.699,24.782,103.159,-18000.0,0.19000000000005457
1237.67,4.701,28.889,102.496,-18000.0,0.049999999999954525
1237.72,4.755,28.01,102.219,0.0,0.22000000000002728
1237.94,4.703,28.171,102.197,-18000.0,0.31999999999993634
1238.26,4.964,23.765,103.014,-18000.0,0.34999999999990905
1238.61,4.699,24.134,103.097,-18000.0,0.0500000000001819
1238.66,4.72,29.277,102.278,-6000.0,0.01999999999998181
1238.68,4.7,26.059,103.173,-6000.0,0.06999999999993634
1238.75,5.137,28.937,102.469,-18000.0,0.10999999999989996
1238.86,5.151,28.496,102.197,-18000.0,0.16000000000008185
1239.02,4.72,28.576,102.209,-18000.0,0.049999999999954525
1239.07,4.716,25.536,103.244,-18000.0,0.39000000000010004
1239.46,4.699,25.32,103.226,-18000.0,0.03999999999996362
1239.5,4.703,29.25,102.276,-18000.0,0.03999999999996362
1239.54,4.708,29.179,102.331,-18000.0,0.2300000000000182
1239.77,4.976,27.983,102.224,-6000.0,0.41000000000008185
1240.18,4.699,24.027,103.085,-18000.0,0.25
1240.43,4.714,26.986,102.82,-18000.0,0.08999999999991815
1240.52,4.716,24.566,103.136,-18000.0,0.2799999999999727
1240.8,4.721,29.277,102.278,-3000.0,0.029999999999972715
1240.83,4.712,23.868,103.051,-15000.0,0.029999999999972715
1240.86,4.715,24.188,103.102,-18000.0,0.040000000000190994
1240.9,4.703,28.415,102.195,-18000.0,0.01999999999998181
1240.92,4.7,23.432,102.891,-15000.0,0.12999999999988177
1241.05,4.72,27.983,102.224,-9000.0,0.30999999999994543
1241.36,4.719,29.115,102.268,-18000.0,0.08000000000015461
1241.44,4.956,28.468,102.705,-18000.0,0.05999999999994543
1241.5,4.702,26.943,102.816,-15000.0,0.06999999999993634
1241.57,4.703,28.55,102.205,-18000.0,0.12000000000011823
1241.69,4.7,26.5,103.03,-18000.0,0.14999999999986358
1241.84,4.716,24.431,103.126,-18000.0,0.20000000000004547
1242.04,4.712,23.817,103.032,-18000.0,0.14000000000010004
1242.18,4.96,28.037,102.887,-18000.0,0.20000000000004547
1242.38,4.715,24.916,103.175,-18000.0,0.2599999999999909
1242.64,4.703,28.496,102.197,-18000.0,0.10999999999989996
1242.75,4.715,24.836,103.165,-18000.0,0.009999999999990905
1242.76,4.72,29.277,102.278,-15000.0,0.05999999999994543
1242.82,4.716,25.59,103.248,-18000.0,0.4500000000000455
1243.27,4.958,28.442,102.194,-18000.0,0.30999999999994543
1243.58,4.7,29.107,102.372,-18000.0,0.2699999999999818
1243.85,4.701,29.01,102.427,-18000.0,0.17000000000007276
1244.02,4.699,24.377,103.122,-18000.0,0.049999999999954525
1244.07,4.716,25.509,103.242,-15000.0,0.11000000000012733
1244.18,4.961,24.997,103.185,-18000.0,0.1799999999998363
1244.36,4.715,24.728,103.152,-18000.0,0.040000000000190994
1244.4,4.715,25.186,103.209,-18000.0,0.009999999999990905
1244.41,4.716,25.644,103.252,-18000.0,0.03999999999996362
1244.45,4.715,24.242,103.108,-12000.0,0.03999999999996362
1244.49,4.99,28.603,102.213,-18000.0,0.16000000000008185
1244.65,4.702,23.894,103.061,-18000.0,0.10999999999989996
1244.76,4.965,25.833,103.267,-18000.0,0.2400000000000091
1245.0,4.701,26.134,103.139,-18000.0,0.07999999999992724
1245.08,4.7,23.765,103.014,-18000.0,0.09000000000014552
1245.17,4.71,28.937,102.469,-18000.0,0.15999999999985448
1245.33,4.699,25.428,103.235,-18000.0,0.2400000000000091
1245.57,5.336,28.84,102.524,-18000.0,0.2400000000000091
1245.81,5.125,29.277,102.278,-6000.0,0.01999999999998181
1245.83,4.699,25.239,103.216,-18000.0,0.14000000000010004
1245.97,4.961,28.265,102.791,-18000.0,0.20000000000004547
1246.17,4.715,25.051,103.192,-18000.0,0.08999999999991815
1246.26,4.701,28.62,102.64,-18000.0,0.18000000000006366
1246.44,4.702,28.214,102.812,-18000.0,0.03999999999996362
1246.48,4.976,28.01,102.219,-18000.0,0.42000000000007276
1246.9,4.699,24.943,103.179,-12000.0,0.2799999999999727
1247.18,4.699,28.341,102.758,-18000.0,0.049999999999954525
1247.23,4.699,24.782,103.159,-18000.0,0.5599999999999454
1247.79,4.716,24.566,103.136,-15000.0,0.10000000000013642
1247.89,4.721,29.277,102.278,-3000.0,0.049999999999954525
1247.94,4.702,28.417,102.726,-18000.0,0.03999999999996362
1247.98,4.716,27.93,102.898,-18000.0,0.4800000000000182
1248.46,4.699,24.134,103.097,-18000.0,0.0
1248.46,5.117,27.067,102.83,-18000.0,0.5199999999999818
1248.98,4.975,27.983,102.224,-15000.0,0.17000000000007276
1249.15,4.716,24.485,103.13,-18000.0,0.08999999999991815
1249.24,4.719,28.361,102.195,-18000.0,0.09999999999990905
1249.34,4.956,28.695,102.606,-18000.0,0.01999999999998181
1249.36,4.699,25.32,103.226,-18000.0,0.07000000000016371
1249.43,4.701,28.569,102.662,-18000.0,0.049999999999954525
1249.48,4.705,27.938,102.232,-3000.0,0.049999999999954525
1249.53,4.716,29.277,102.278,-18000.0,0.10000000000013642
1249.63,4.716,25.536,103.244,-18000.0,0.4199999999998454
1250.05,4.72,29.277,102.278,-15000.0,0.01999999999998181
1250.07,4.956,29.155,102.344,-18000.0,0.08000000000015461
1250.15,4.699,24.027,103.085,-18000.0,0.16999999999984539
1250.32,4.715,24.674,103.145,-18000.0,0.07000000000016371
1250.39,4.97,23.74,103.004,-9000.0,0.10999999999989996
1250.5,4.72,28.576,102.209,-18000.0,0.06999999999993634
1250.57,5.123,29.228,102.304,-18000.0,0.03999999999996362
1250.61,4.716,24.566,103.136,-18000.0,0.0
1250.61,4.7,29.082,102.386,-18000.0,0.19000000000005457
1250.8,4.963,28.392,102.737,-18000.0,0.13000000000010914
1250.93,4.701,29.034,102.413,-18000.0,0.07999999999992724
1251.01,4.712,28.84,102.524,-18000.0,0.10999999999989996
1251.12,4.705,26.979,102.791,-15000.0,0.020000000000209184
1251.14,4.702,28.316,102.769,-18000.0,0.06999999999993634
1251.21,4.716,26.009,103.197,-15000.0,0.08999999999991815
1251.3,4.699,27.957,102.899,-18000.0,0.009999999999990905
1251.31,4.703,28.98,102.26,-18000.0,0.0
1251.31,4.715,25.266,103.219,-18000.0,0.07000000000016371
1251.38,4.7,29.131,102.358,-18000.0,0.009999999999990905
1251.39,4.72,29.277,102.278,-6000.0,0.07999999999992724
1251.47,4.706,27.815,102.296,-18000.0,0.029999999999972715
1251.5,4.715,27.471,102.476,-18000.0,0.08999999999991815
1251.59,4.703,29.061,102.265,-18000.0,0.19000000000005457
1251.78,4.714,23.74,103.004,-18000.0,0.01999999999998181
1251.8,4.977,29.169,102.272,-18000.0,0.0
1251.8,4.971,24.188,103.102,-18000.0,0.11000000000012733
1251.91,4.754,29.277,102.278,0.0,0.03999999999996362
1251.95,4.699,27.876,102.897,-15000.0,0.06999999999993634
1252.02,4.716,25.698,103.256,-18000.0,0.21000000000003638
1252.23,4.702,28.087,102.865,-18000.0,0.21000000000003638
1252.44,4.72,27.983,102.224,-6000.0,0.16999999999984539
1252.61,4.713,28.189,102.823,-18000.0,0.03000000000020009
1252.64,4.699,28.645,102.629,-18000.0,0.08999999999991815
1252.73,4.712,23.817,103.032,-18000.0,0.01999999999998181
1252.75,4.703,29.25,102.276,-18000.0,0.029999999999972715
1252.78,5.121,26.943,102.816,-15000.0,0.029999999999972715
1252.81,4.716,24.431,103.126,-18000.0,0.009999999999990905
1252.82,4.72,29.277,102.278,-9000.0,0.009999999999990905
1252.83,4.7,23.765,103.014,-18000.0,0.4500000000000455
1253.28,4.699,25.725,103.259,-18000.0,0.049999999999954525
1253.33,4.715,24.916,103.175,-18000.0,0.16000000000008185
1253.49,4.716,25.59,103.248,-18000.0,0.049999999999954525
1253.54,4.715,27.594,102.412,-6000.0,0.01999999999998181
1253.56,4.699,25.239,103.216,-18000.0,0.049999999999954525
1253.61,4.715,24.836,103.165,-18000.0,0.0
1253.61,4.7,26.5,103.03,-18000.0,0.15000000000009095
1253.76,4.703,28.415,102.195,-18000.0,0.12000000000011823
1253.88,4.716,29.228,102.304,-12000.0,0.01999999999998181
1253.9,4.699,24.377,103.122,-18000.0,0.1999999999998181
1254.1,4.721,29.277,102.278,-3000.0,0.15000000000009095
1254.25,4.975,27.983,102.224,-12000.0,0.049999999999954525
1254.3,4.699,25.833,103.267,-18000.0,0.4700000000000273
1254.77,4.7,29.155,102.344,-18000.0,0.09999999999990905
1254.87,4.964,23.894,103.061,-18000.0,0.09000000000014552
1254.96,4.711,28.544,102.673,-18000.0,0.029999999999972715
1254.99,4.715,24.997,103.185,-18000.0,0.06999999999993634
1255.06,4.716,25.644,103.252,-18000.0,0.05999999999994543
1255.12,4.703,28.55,102.205,-18000.0,0.040000000000190994
1255.16,4.715,25.186,103.209,-18000.0,0.0
1255.16,5.113,26.134,103.139,-18000.0,0.029999999999972715
1255.19,4.715,24.728,103.152,-18000.0,0.029999999999972715
1255.22,4.699,25.428,103.235,-18000.0,0.17000000000007276
1255.39,4.7,29.107,102.372,-18000.0,0.11999999999989086
1255.51,4.704,27.255,102.6,-15000.0,0.06999999999993634
1255.58,4.968,29.142,102.27,-18000.0,0.18000000000006366
1255.76,4.702,26.897,102.847,-15000.0,0.10999999999989996
1255.87,4.703,28.171,102.197,-18000.0,0.20000000000004547
1256.07,4.972,29.277,102.278,-18000.0,0.0
1256.07,4.714,23.74,103.004,-15000.0,0.029999999999972715
1256.1,4.72,28.01,102.219,-18000.0,0.22000000000002728
1256.32,5.262,27.983,102.224,0.0,0.3400000000001455
1256.66,4.698,26.474,103.038,-15000.0,0.31999999999993634
1256.98,4.699,24.782,103.159,-18000.0,0.0
1256.98,4.715,25.051,103.192,-18000.0,0.06999999999993634
1257.05,4.707,27.496,102.463,-15000.0,0.05999999999994543
1257.11,5.241,28.442,102.194,-18000.0,0.0500000000001819
1257.16,4.72,29.277,102.278,-15000.0,0.12999999999988177
1257.29,4.72,27.983,102.224,-15000.0,0.25
1257.54,4.702,28.468,102.705,-18000.0,0.01999999999998181
1257.56,4.702,26.943,102.816,-18000.0,0.01999999999998181
1257.58,4.701,28.913,102.482,-18000.0,0.11000000000012733
1257.69,4.72,29.277,102.278,-6000.0,0.11999999999989086
1257.81,4.699,24.134,103.097,-18000.0,0.09000000000014552
1257.9,4.968,29.25,102.276,-12000.0,0.1799999999998363
1258.08,4.699,28.341,102.758,-18000.0,0.01999999999998181
1258.1,5.24,28.603,102.213,-18000.0,0.18000000000006366
1258.28,4.7,28.163,102.833,-18000.0,0.03999999999996362
1258.32,4.715,24.242,103.108,-18000.0,0.08000000000015461
1258.4,4.716,29.228,102.304,-18000.0,0.16999999999984539
1258.57,4.986,27.186,102.648,-3000.0,0.5299999999999727
1259.1,4.754,29.277,102.278,0.0,0.03000000000020009
1259.13,4.716,25.563,103.246,-15000.0,0.009999999999990905
1259.14,4.699,25.32,103.226,-18000.0,0.11999999999989086
1259.26,4.96,28.743,102.579,-18000.0,0.029999999999972715
1259.29,4.969,23.74,103.004,-18000.0,0.03999999999996362
1259.33,4.716,25.885,103.256,-18000.0,0.16000000000008185
1259.49,4.72,29.277,102.278,-9000.0,0.08999999999991815
1259.58,4.704,27.938,102.232,-12000.0,0.12000000000011823
1259.7,4.711,28.037,102.887,-18000.0,0.11999999999989086
1259.82,4.716,24.161,103.099,-12000.0,0.08000000000015461
1259.9,4.715,25.266,103.219,-18000.0,0.1899999999998272
1260.09,4.699,24.027,103.085,-18000.0,0.01999999999998181
1260.11,4.716,24.485,103.13,-18000.0,0.07000000000016371
1260.18,4.716,25.536,103.244,-18000.0,0.05999999999994543
1260.24,4.72,29.169,102.272,-18000.0,0.009999999999990905
1260.25,4.716,29.277,102.278,-18000.0,0.029999999999972715
1260.28,4.7,23.765,103.014,-18000.0,0.009999999999990905
1260.29,4.721,29.277,102.278,-3000.0,0.2300000000000182
1260.52,4.961,25.698,103.256,-18000.0,0.40000000000009095
1260.92,4.966,28.576,102.209,-18000.0,0.10999999999989996
1261.03,4.701,29.01,102.427,-18000.0,0.10000000000013642
1261.13,4.703,28.738,102.233,-18000.0,0.029999999999972715
1261.16,4.715,24.674,103.145,-18000.0,0.0
1261.16,4.699,25.239,103.216,-18000.0,0.2599999999999909
1261.42,4.703,23.381,102.872,-6000.0,0.12999999999988177
1261.55,5.23,26.92,102.832,-18000.0,0.25
1261.8,4.716,24.566,103.136,-18000.0,0.10000000000013642
1261.9,4.702,23.894,103.061,-18000.0,0.0
1261.9,4.955,28.518,102.683,-18000.0,0.06999999999993634
1261.97,4.704,27.84,102.283,-18000.0,0.009999999999990905
1261.98,4.755,27.983,102.224,0.0,0.07999999999992724
1262.06,4.715,24.188,103.102,-18000.0,0.049999999999954525
1262.11,4.72,27.983,102.224,-6000.0,0.19000000000005457
1262.3,4.72,29.034,102.264,-15000.0,0.5599999999999454
1262.86,4.716,24.539,103.134,-15000.0,0.07000000000016371
1262.93,5.115,28.442,102.716,-18000.0,0.029999999999972715
1262.96,4.701,26.134,103.139,-18000.0,0.07999999999992724
1263.04,4.959,28.937,102.469,-18000.0,0.03999999999996362
1263.08,4.699,25.159,103.206,-12000.0,0.03999999999996362
1263.12,4.713,28.265,102.791,-18000.0,0.07000000000016371
1263.19,4.712,23.817,103.032,-18000.0,0.009999999999990905
1263.2,4.699,27.984,102.899,-18000.0,0.05999999999994543
1263.26,4.706,29.203,102.317,-18000.0,0.2999999999999545
1263.56,4.716,24.485,103.13,-15000.0,0.049999999999954525
1263.61,5.143,29.142,102.27,-18000.0,0.08000000000015461
1263.69,4.716,24.431,103.126,-18000.0,0.029999999999972715
1263.72,4.701,28.62,102.64,-18000.0,0.03999999999996362
1263.76,4.961,25.935,103.233,-15000.0,0.009999999999990905
1263.77,4.955,24.377,103.122,-18000.0,0.029999999999972715
1263.8,4.716,25.59,103.248,-18000.0,0.01999999999998181
1263.82,4.962,29.277,102.278,-15000.0,0.009999999999990905
1263.83,4.699,25.833,103.267,-18000.0,0.10000000000013642
1263.93,4.72,29.277,102.278,-6000.0,0.0
1263.93,4.714,23.278,102.834,-15000.0,0.2400000000000091
1264.17,4.701,28.864,102.51,-18000.0,0.07999999999992724
1264.25,4.714,23.457,102.9,-18000.0,0.07999999999992724
1264.33,4.715,24.916,103.175,-18000.0,0.14000000000010004
1264.47,4.715,24.836,103.165,-18000.0,0.029999999999972715
1264.5,4.702,28.214,102.812,-18000.0,0.009999999999990905
1264.51,5.248,28.388,102.195,-18000.0,0.25
1264.76,4.72,29.277,102.278,-12000.0,0.029999999999972715
1264.79,4.702,28.695,102.606,-18000.0,0.30999999999994543
1265.1,4.699,25.428,103.235,-18000.0,0.009999999999990905
1265.11,4.7,26.5,103.03,-18000.0,0.08000000000015461
1265.19,4.717,25.401,103.233,-3000.0,0.03999999999996362
1265.23,4.699,25.482,103.24,-18000.0,0.42000000000007276
1265.65,4.703,28.603,102.213,-18000.0,0.009999999999990905
1265.66,4.716,25.644,103.252,-18000.0,0.09999999999990905
1265.76,4.72,29.277,102.278,-9000.0,0.14000000000010004
1265.9,4.715,24.997,103.185,-18000.0,0.06999999999993634
1265.97,4.956,28.29,102.78,-18000.0,0.01999999999998181
1265.99,4.715,25.186,103.209,-18000.0,0.029999999999972715
1266.02,4.715,24.728,103.152,-18000.0,0.009999999999990905
1266.03,5.243,29.277,102.278,-15000.0,0.05999999999994543
1266.09,4.702,28.062,102.876,-18000.0,0.029999999999972715
1266.12,4.7,23.765,103.014,-15000.0,0.0
1266.12,4.699,24.782,103.159,-12000.0,0.060000000000172804
1266.18,4.72,27.983,102.224,-12000.0,0.08999999999991815
1266.27,4.72,28.711,102.229,-18000.0,0.0
1266.27,5.151,29.277,102.278,0.0,0.09999999999990905
1266.37,4.716,26.579,103.007,-12000.0,0.2400000000000091
1266.61,4.712,23.919,103.07,-18000.0,0.009999999999990905
1266.62,4.708,26.92,102.832,-18000.0,0.040000000000190994
1266.66,4.701,28.569,102.662,-18000.0,0.009999999999990905
1266.67,4.699,24.782,103.159,-18000.0,0.0
1266.67,4.72,28.037,102.214,-18000.0,0.5899999999999181
1267.26,4.956,29.082,102.386,-18000.0,0.07999999999992724
1267.34,4.987,27.938,102.232,-3000.0,0.08000000000015461
1267.42,4.961,23.74,103.004,-18000.0,0.0
1267.42,4.705,26.979,102.791,-15000.0,0.07999999999992724
1267.5,5.115,28.189,102.823,-18000.0,0.10999999999989996
1267.61,4.699,24.134,103.097,-18000.0,0.060000000000172804
1267.67,6.019,29.061,102.265,-18000.0,0.06999999999993634
1267.74,4.966,28.469,102.194,-18000.0,0.049999999999954525
1267.79,4.715,25.051,103.192,-18000.0,0.06999999999993634
1267.86,4.706,27.815,102.296,-18000.0,0.16000000000008185
1268.02,4.968,25.91,103.245,-18000.0,0.05999999999994543
1268.08,4.701,29.034,102.413,-18000.0,0.009999999999990905
1268.09,4.716,25.698,103.256,-18000.0,0.060000000000172804
1268.15,4.705,26.979,102.791,-18000.0,0.049999999999954525
1268.2,4.702,28.468,102.705,-18000.0,0.05999999999994543
1268.26,4.964,28.816,102.537,-18000.0,0.2300000000000182
1268.49,4.711,28.544,102.673,-18000.0,0.10999999999989996
1268.6,4.961,25.266,103.219,-18000.0,0.09000000000014552
1268.69,4.703,28.388,102.195,-18000.0,0.009999999999990905
1268.7,4.7,29.155,102.344,-18000.0,0.049999999999954525
1268.75,4.699,25.32,103.226,-18000.0,0.11999999999989086
1268.87,4.964,24.215,103.105,-15000.0,0.14000000000010004
1269.01,4.975,29.115,102.268,-9000.0,0.31999999999993634
1269.33,4.962,27.93,102.898,-18000.0,0.2799999999999727
1269.61,4.703,28.818,102.244,-18000.0,0.040000000000190994
1269.65,4.704,27.278,102.584,-18000.0,0.05999999999994543
1269.71,4.714,23.74,103.004,-15000.0,0.13999999999987267
1269.85,4.964,23.894,103.061,-18000.0,0.03000000000020009
1269.88,4.716,24.485,103.13,-18000.0,0.12999999999988177
1270.01,4.746,28.872,102.252,0.0,0.029999999999972715
1270.04,4.699,24.027,103.085,-18000.0,0.049999999999954525
1270.09,4.699,28.645,102.629,-18000.0,0.040000000000190994
1270.13,4.72,28.01,102.219,-18000.0,0.2199999999997999
1270.35,4.72,27.983,102.224,-15000.0,0.060000000000172804
1270.41,5.122,24.566,103.136,-15000.0,0.11999999999989086
1270.53,4.964,28.087,102.865,-18000.0,0.12000000000011823
1270.65,4.72,28.576,102.209,-18000.0,0.1799999999998363
1270.83,4.961,28.366,102.748,-18000.0,0.15000000000009095
1270.98,4.716,25.536,103.244,-18000.0,0.08999999999991815
1271.07,4.72,28.63,102.217,-18000.0,0.07000000000016371
1271.14,5.463,26.897,102.847,-18000.0,0.33999999999991815
1271.48,4.716,24.566,103.136,-18000.0,0.08999999999991815
1271.57,5.117,29.179,102.331,-18000.0,0.03999999999996362
1271.61,4.703,28.899,102.256,-18000.0,0.009999999999990905
1271.62,4.702,26.897,102.847,-18000.0,0.18000000000006366
1271.8,4.699,24.377,103.122,-18000.0,0.15000000000009095
1271.95,4.715,24.674,103.145,-18000.0,0.18000000000006366
1272.13,4.963,28.719,102.592,-18000.0,0.12999999999988177
1272.26,4.703,28.496,102.197,-18000.0,0.17000000000007276
1272.43,4.707,27.002,102.775,-3000.0,0.009999999999990905
1272.44,4.715,24.188,103.102,-18000.0,0.01999999999998181
1272.46,4.699,25.725,103.259,-18000.0,0.10999999999989996
1272.57,4.701,28.518,102.683,-18000.0,0.09000000000014552
1272.66,4.699,24.027,103.085,-15000.0,0.049999999999954525
1272.71,4.715,27.471,102.476,-18000.0,0.029999999999972715
1272.74,4.716,29.277,102.278,-18000.0,0.11999999999989086
1272.86,4.962,27.067,102.83,-18000.0,0.2599999999999909
1273.12,4.701,26.134,103.139,-18000.0,0.15000000000009095
1273.27,4.716,29.253,102.291,-9000.0,0.05999999999994543
1273.33,4.699,25.833,103.267,-18000.0,0.2699999999999818
1273.6,4.712,23.817,103.032,-18000.0,0.18000000000006366
1273.78,4.703,28.171,102.197,-18000.0,0.10000000000013642
1273.88,4.72,27.983,102.224,-9000.0,0.09999999999990905
1273.98,4.714,23.74,103.004,-18000.0,0.37999999999988177
1274.36,4.962,28.913,102.482,-18000.0,0.03000000000020009
1274.39,4.716,24.431,103.126,-18000.0,0.029999999999972715
1274.42,4.711,28.442,102.716,-18000.0,0.05999999999994543
1274.48,4.716,25.59,103.248,-18000.0,0.15000000000009095
1274.63,5.345,25.455,103.237,-18000.0,0.35999999999989996
1274.99,4.712,23.919,103.07,-18000.0,0.049999999999954525
1275.04,4.708,25.91,103.245,-18000.0,0.01999999999998181
1275.06,4.714,23.457,102.9,-18000.0,0.0
1275.06,5.128,28.738,102.233,-18000.0,0.2699999999999818
1275.33,5.127,24.916,103.175,-18000.0,0.15000000000009095
1275.48,4.703,28.872,102.252,-18000.0,0.08999999999991815
1275.57,4.703,28.603,102.213,-18000.0,0.40000000000009095
1275.97,4.968,28.872,102.252,-12000.0,0.009999999999990905
1275.98,4.7,27.013,102.823,-18000.0,0.029999999999972715
1276.01,4.715,24.053,103.088,-12000.0,0.25
1276.26,4.961,25.266,103.219,-18000.0,0.01999999999998181
1276.28,4.716,25.644,103.252,-18000.0,0.06999999999993634
1276.35,4.699,24.782,103.159,-18000.0,0.11000000000012733
1276.46,4.72,28.657,102.221,-18000.0,0.0
1276.46,4.714,26.986,102.82,-15000.0,0.12999999999988177
1276.59,4.716,25.698,103.256,-18000.0,0.08000000000015461
1276.67,4.715,24.728,103.152,-18000.0,0.0
1276.67,4.715,25.186,103.209,-18000.0,0.09999999999990905
1276.77,4.716,26.108,103.149,-18000.0,0.01999999999998181
1276.79,4.715,24.997,103.185,-18000.0,0.22000000000002728
1277.01,4.7,26.5,103.03,-18000.0,0.13000000000010914
1277.14,4.72,27.983,102.224,-6000.0,0.01999999999998181
1277.16,4.7,23.534,102.929,-15000.0,0.01999999999998181
1277.18,4.716,25.455,103.237,-18000.0,0.029999999999972715
1277.21,4.72,28.711,102.229,-15000.0,0.08999999999991815
1277.3,4.702,23.894,103.061,-18000.0,0.09000000000014552
1277.39,4.699,24.134,103.097,-18000.0,0.2899999999999636
1277.68,4.957,28.889,102.496,-18000.0,0.06999999999993634
1277.75,4.704,27.938,102.232,-12000.0,0.06999999999993634
1277.82,4.701,29.01,102.427,-18000.0,0.12000000000011823
1277.94,4.699,25.159,103.206,-18000.0,0.12999999999988177
1278.07,4.714,26.986,102.82,-18000.0,0.2799999999999727
1278.35,4.704,27.84,102.283,-18000.0,0.009999999999990905
1278.36,4.7,23.765,103.014,-18000.0,0.0500000000001819
1278.41,4.699,25.32,103.226,-18000.0,0.08999999999991815
1278.5,4.703,29.061,102.265,-18000.0,0.06999999999993634
1278.57,4.715,25.051,103.192,-18000.0,0.03999999999996362
1278.61,4.7,23.432,102.891,-15000.0,0.040000000000190994
1278.65,4.755,28.09,102.204,0.0,0.0
1278.65,4.699,27.822,102.896,-18000.0,0.03999999999996362
1278.69,4.699,25.239,103.216,-18000.0,0.03999999999996362
1278.73,4.699,24.027,103.085,-18000.0,0.08999999999991815
1278.82,4.719,28.926,102.257,-18000.0,0.009999999999990905
1278.83,5.162,27.983,102.224,0.0,0.060000000000172804
1278.89,5.115,28.037,102.887,-18000.0,0.029999999999972715
1278.92,5.245,28.684,102.225,-18000.0,0.029999999999972715
1278.95,4.971,25.885,103.256,-18000.0,0.2699999999999818
1279.22,4.971,29.277,102.278,-18000.0,0.08999999999991815
1279.31,5.126,28.523,102.201,-18000.0,0.08000000000015461
1279.39,4.974,28.361,102.195,-15000.0,0.009999999999990905
1279.4,4.966,27.984,102.899,-18000.0,0.1899999999998272
1279.59,4.702,28.417,102.726,-18000.0,0.040000000000190994
1279.63,4.703,28.818,102.244,-18000.0,0.1999999999998181
1279.83,4.965,25.833,103.267,-18000.0,0.13000000000010914
1279.96,4.965,25.725,103.259,-18000.0,0.03999999999996362
1280.0,4.702,26.85,102.878,-18000.0,0.13000000000010914
1280.13,4.705,26.979,102.791,-18000.0,0.01999999999998181
1280.15,4.716,29.277,102.278,-12000.0,0.14999999999986358
1280.3,4.7,26.213,103.116,-18000.0,0.2699999999999818
1280.57,4.699,24.323,103.117,-18000.0,0.17000000000007276
1280.74,4.716,25.536,103.244,-18000.0,0.05999999999994543
1280.8,4.716,24.485,103.13,-18000.0,0.16000000000008185
1280.96,4.7,26.553,103.015,-9000.0,0.05999999999994543
1281.02,4.957,26.134,103.139,-18000.0,0.20000000000004547
1281.22,4.701,28.62,102.64,-18000.0,0.09999999999990905
1281.32,5.349,28.01,102.219,-15000.0,0.029999999999972715
1281.35,4.965,28.63,102.217,-18000.0,0.07000000000016371
