    232     1965 271.3840 4.956 -15000.000 102.825 23.252
    233     1973 271.5290 4.704 -18000.000 102.232 27.938
    234      341 272.2550 4.720 -15000.000 102.224 27.983
    235       13 273.3180 4.703 -18000.000 102.276 29.250
    236     1963 273.7850 4.701 -9000.000 102.825 23.252
    237     1964 274.3140 4.701 -12000.000 102.825 23.252
    238      979 274.3460 4.702 -18000.000 102.816 26.943
    239      345 274.4980 5.144 -6000.000 102.278 29.277
    240        4 275.6390 4.976 -12000.000 102.278 29.277
    241     1959 275.8790 4.714 -18000.000 102.834 23.278
    242     1965 276.0170 4.700 -15000.000 102.825 23.252
    243     1960 276.2590 4.743 0.000 102.825 23.252
    244     1966 276.4680 4.700 -18000.000 102.825 23.252
    245     1962 277.7040 4.957 -6000.000 102.825 23.252
    246        1 278.2480 4.721 -3000.000 102.278 29.277
    247        6 278.3510 4.720 -18000.000 102.278 29.277
    248     1963 279.2130 4.701 -9000.000 102.825 23.252
    249     1964 279.6630 4.701 -12000.000 102.825 23.252
    250        2 280.0840 4.720 -6000.000 102.278 29.277
    251     1952 280.1060 4.701 -18000.000 102.844 23.304
    252       12 280.6510 4.703 -15000.000 102.276 29.250
    253      342 280.7610 4.720 -18000.000 102.224 27.983
    254     1959 280.9470 5.137 -18000.000 102.834 23.278
    255      349 280.9500 4.716 -18000.000 102.278 29.277
    256      346 281.4970 4.716 -9000.000 102.278 29.277
    257      979 281.7020 4.959 -18000.000 102.816 26.943
    258        4 281.8250 4.720 -12000.000 102.278 29.277
    259        5 282.2850 4.965 -15000.000 102.278 29.277
    260     1960 282.3860 4.743 0.000 102.825 23.252
    261     1973 282.6050 4.960 -18000.000 102.232 27.938
    262     1962 282.7840 4.701 -6000.000 102.825 23.252
    263      345 282.9000 4.716 -6000.000 102.278 29.277
    264        0 283.2840 4.754 0.000 102.278 29.277
    265        6 284.0540 4.720 -18000.000 102.278 29.277
    266        1 284.2950 4.721 -3000.000 102.278 29.277
    267     1963 284.6550 4.956 -9000.000 102.825 23.252
    268      348 284.9860 4.972 -15000.000 102.278 29.277
    269     1961 285.5020 4.701 -3000.000 102.825 23.252
    270      341 285.6010 4.720 -15000.000 102.224 27.983
    271     1959 286.2810 5.116 -18000.000 102.834 23.278
    272        3 286.8590 4.720 -9000.000 102.278 29.277
    273       20 287.4070 4.720 -18000.000 102.275 29.223
    274     1962 288.3040 4.701 -6000.000 102.825 23.252
    275     1965 288.4640 4.700 -15000.000 102.825 23.252
    276      344 288.6300 4.717 -3000.000 102.278 29.277
    277        2 288.7240 4.720 -6000.000 102.278 29.277
    278      979 288.7780 4.702 -18000.000 102.816 26.943
    279     1960 288.8760 4.743 0.000 102.825 23.252
    280     1959 289.1890 4.714 -18000.000 102.834 23.278
    281      343 289.3300 4.750 0.000 102.278 29.277
    282      349 289.4310 4.716 -18000.000 102.278 29.277
    283     1963 289.6950 4.701 -9000.000 102.825 23.252
    284      346 289.9240 4.716 -9000.000 102.278 29.277
    285      342 290.0560 4.720 -18000.000 102.224 27.983
    286      348 290.8010 4.716 -15000.000 102.278 29.277
    287     1961 290.8810 4.701 -3000.000 102.825 23.252
    288        4 291.2490 4.720 -12000.000 102.278 29.277
    289      345 291.6730 4.716 -6000.000 102.278 29.277
    290     1973 291.7000 4.961 -18000.000 102.232 27.938
    291        6 292.0100 5.253 -18000.000 102.278 29.277
    292     1964 292.6100 4.701 -12000.000 102.825 23.252
    293        0 293.1830 4.991 0.000 102.278 29.277
    294     1966 293.3530 4.956 -18000.000 102.825 23.252
    295     1962 293.7690 4.701 -6000.000 102.825 23.252
    296        6 294.5220 4.720 -18000.000 102.278 29.277
    297     1963 295.1490 4.701 -9000.000 102.825 23.252
    298     1960 295.4060 4.743 0.000 102.825 23.252
    299        3 295.4830 4.720 -9000.000 102.278 29.277
    300     1952 295.7380 5.118 -18000.000 102.844 23.304
    301      979 296.1330 4.702 -18000.000 102.816 26.943
    302      347 296.1670 4.716 -12000.000 102.278 29.277
    303     1961 296.2470 4.701 -3000.000 102.825 23.252
    304       20 296.3150 4.720 -18000.000 102.275 29.223
    305        2 297.1700 4.720 -6000.000 102.278 29.277
    306     1964 297.5000 4.701 -12000.000 102.825 23.252
    307      344 298.3630 4.717 -3000.000 102.278 29.277
    308      346 298.6390 4.716 -9000.000 102.278 29.277
    309        4 298.7550 4.720 -12000.000 102.278 29.277
    310     1962 299.2510 4.701 -6000.000 102.825 23.252
    311      341 299.2910 5.413 -15000.000 102.224 27.983
    312      343 299.3080 4.750 0.000 102.278 29.277
    313        5 299.7440 4.720 -15000.000 102.278 29.277
    314        6 299.9890 4.720 -18000.000 102.278 29.277
    315     2253 300.1660 4.705 -18000.000 102.791 26.979
    316      345 300.3750 4.716 -6000.000 102.278 29.277
    317     1965 300.5230 4.700 -15000.000 102.825 23.252
    318     1963 300.5740 4.701 -9000.000 102.825 23.252
