-----------------------------------------------------------------------------------------
Lon	Lat	year	month	day	Mag	Z(km)	hr	min	sec	
-----------------------------------------------------------------------------------------
-2.96733	53.7869	2018	10	30	-2.383	-2.28313	11	9	25
-2.96834	53.7863	2018	10	30	-1.2	-2.33295	11	11	55
-2.96604	53.7868	2018	10	30	-2.357	-2.30194	11	12	15
-2.96635	53.7875	2018	10	30	-2.386	-2.25719	11	13	30
-2.9671	53.7868	2018	10	30	-2.284	-2.29171	11	18	7
-2.96574	53.7877	2018	10	30	-2.369	-2.29133	11	21	5
-2.96543	53.7879	2018	10	30	-2.43	-2.24885	11	26	42
-2.96614	53.7878	2018	10	30	-2.343	-2.26799	11	28	26
-2.96643	53.7876	2018	10	30	-2.251	-2.27708	11	29	28
-2.9687	53.7866	2018	10	30	-1.836	-2.30701	11	31	52
-2.96657	53.7873	2018	10	30	-2.262	-2.2703	11	33	59
-2.96996	53.7854	2018	10	30	-1.385	-2.27946	11	35	55
-2.96718	53.7869	2018	10	30	-2.174	-2.25295	11	37	9
-2.96573	53.787	2018	10	30	-1.75	-2.30832	11	39	4
-2.96749	53.7871	2018	10	30	-1.699	-2.2646	11	41	2
-2.96681	53.7874	2018	10	30	-2.437	-2.28282	11	43	56
-2.96586	53.788	2018	10	30	-2.353	-2.30573	11	47	17
-2.96631	53.7873	2018	10	30	-2.312	-2.29066	11	54	16
-2.96638	53.787	2018	10	30	-2.149	-2.28497	11	54	27
-2.96689	53.7873	2018	10	30	-2.273	-2.25734	11	55	20
-2.9666	53.7871	2018	10	30	-2.228	-2.26493	11	57	5
-2.96617	53.7868	2018	10	30	-2.257	-2.27095	11	57	30
-2.96655	53.787	2018	10	30	-2.224	-2.26517	12	3	56
-2.96764	53.7872	2018	10	30	-2.172	-2.36325	12	5	42
-2.96612	53.7875	2018	10	30	-1.863	-2.3005	12	6	6
-2.96619	53.7865	2018	10	30	-2.467	-2.28062	12	6	11
-2.96569	53.7867	2018	10	30	-2.304	-2.30614	12	7	34
-2.96659	53.7872	2018	10	30	-2.157	-2.26757	12	7	41
-2.9662	53.7873	2018	10	30	-1.675	-2.29973	12	7	42
-2.96656	53.7864	2018	10	30	-2.436	-2.352	12	8	33
-2.96574	53.7877	2018	10	30	-1.812	-2.22193	12	8	42
-2.96686	53.7874	2018	10	30	-2.176	-2.25998	12	9	58
-2.96636	53.7872	2018	10	30	-2.151	-2.28342	12	11	5
-2.96712	53.7878	2018	10	30	-1.169	-2.30619	12	11	21
-2.96615	53.7875	2018	10	30	-2.096	-2.29773	12	17	22
-2.96483	53.787	2018	10	30	-2.34	-2.3098	12	18	18
-2.96582	53.787	2018	10	30	-2.074	-2.30665	12	19	17
-2.9672	53.7868	2018	10	30	-0.822	-2.34414	12	22	43
-2.96521	53.7876	2018	10	30	-1.258	-2.25901	12	22	59
-2.96646	53.7871	2018	10	30	-2.3	-2.31076	12	26	23
-2.96706	53.7868	2018	10	30	-2.277	-2.3148	12	29	41
-2.96611	53.7871	2018	10	30	-1.53	-2.29941	12	30	16
-2.96785	53.787	2018	10	30	-1.865	-2.32411	12	30	35
-2.96594	53.7879	2018	10	30	-2.159	-2.2827	12	32	51
-2.96994	53.7867	2018	10	30	-2.246	-2.27823	12	33	9
-2.96599	53.7871	2018	10	30	-1.364	-2.311	12	35	0
-2.96775	53.7859	2018	10	30	-1.881	-2.32804	12	37	34
-2.96716	53.7865	2018	10	30	-2.146	-2.37925	12	40	49
-2.96716	53.7865	2018	10	30	-2.151	-2.37907	12	40	49
-2.96658	53.787	2018	10	30	-2.429	-2.30229	12	46	5
-2.96664	53.7875	2018	10	30	-1.397	-2.31677	12	47	2
-2.96791	53.7867	2018	10	30	-2.343	-2.35829	12	49	41
-2.96757	53.787	2018	10	30	-1.287	-2.38002	12	51	58
-2.96727	53.7871	2018	10	30	-1.736	-2.35303	12	54	17
-2.96666	53.7875	2018	10	30	-2.037	-2.29922	12	54	25
-2.96544	53.7879	2018	10	30	-2.359	-2.27853	13	0	28
-2.96845	53.7869	2018	10	30	-2.104	-2.33282	13	2	42
-2.96729	53.7868	2018	10	30	-2.309	-2.31349	13	7	11
-2.96765	53.7858	2018	10	30	-2.095	-2.34033	13	7	50
-2.96571	53.7865	2018	10	30	-2.408	-2.28629	13	12	40
-2.96802	53.7857	2018	10	30	-2.173	-2.31361	13	17	19
-2.96623	53.7878	2018	10	30	-2.327	-2.27619	13	18	39
-2.9662	53.7873	2018	10	30	-2.146	-2.29012	13	19	52
-2.96692	53.7865	2018	10	30	-2.094	-2.36615	13	23	6
-2.96765	53.7866	2018	10	30	-2.312	-2.29391	13	26	34
-2.9676	53.7877	2018	10	30	-2.261	-2.29118	13	29	17
-2.96758	53.7865	2018	10	30	-2.002	-2.34409	13	31	3
-2.96789	53.7857	2018	10	30	-0.64	-2.28882	13	33	15
-2.96832	53.7868	2018	10	30	-2.251	-2.33035	13	34	47
-2.96733	53.787	2018	10	30	-1.726	-2.37125	13	38	14
-2.96648	53.7876	2018	10	30	-1.847	-2.28656	13	45	18
-2.9655	53.7876	2018	10	30	-2.368	-2.2529	13	48	27
-2.96922	53.786	2018	10	30	-1.926	-2.43511	13	48	32
-2.96724	53.7868	2018	10	30	-1.308	-2.30948	13	49	49
-2.96772	53.7866	2018	10	30	-1.318	-2.24237	13	52	45
-2.96774	53.7865	2018	10	30	-1.828	-2.30824	14	1	6
-2.96739	53.786	2018	10	30	-0.316	-2.25621	14	4	1
-2.96723	53.7863	2018	10	30	-0.831	-2.27161	14	4	25
-2.96731	53.7868	2018	10	30	-2.17	-2.386	14	8	27
-2.96519	53.7863	2018	10	30	-1.834	-2.31106	14	10	38
-2.96704	53.7872	2018	10	30	-1.999	-2.36895	14	14	17
-2.96714	53.7862	2018	10	30	-2.211	-2.24604	14	15	54
-2.96797	53.7869	2018	10	30	-2.342	-2.30911	14	24	15
-2.9688	53.7867	2018	10	30	-1.487	-2.2773	14	24	21
-2.96741	53.7861	2018	10	30	-2.21	-2.39346	14	27	45
-2.96833	53.7866	2018	10	30	-2.145	-2.36425	14	27	54
-2.96893	53.7864	2018	10	30	-0.965	-2.316	14	28	14
-2.96496	53.7864	2018	10	30	-1.989	-2.34361	14	29	25
-2.9674	53.7865	2018	10	30	-1.3	-2.29153	14	32	5
-2.96681	53.7863	2018	10	30	-2.318	-2.30621	14	32	33
-2.96621	53.7874	2018	10	30	-1.662	-2.29479	14	33	42
-2.96622	53.7877	2018	10	30	-1.912	-2.32059	14	34	38
-2.96685	53.7874	2018	10	30	-2.019	-2.28442	14	34	38
-2.96614	53.7877	2018	10	30	-1.482	-2.3087	14	34	40
-2.96655	53.7876	2018	10	30	-1.902	-2.27774	14	34	49
-2.96635	53.7876	2018	10	30	-1.827	-2.29824	14	34	51
-2.96683	53.787	2018	10	30	-1.87	-2.26311	14	34	52
-2.96627	53.7869	2018	10	30	-2.081	-2.30588	14	34	53
-2.96544	53.7871	2018	10	30	-1.842	-2.32314	14	34	54
-2.96642	53.7876	2018	10	30	-1.793	-2.27858	14	34	56
-2.96656	53.787	2018	10	30	-1.868	-2.28188	14	35	1
-2.96683	53.7876	2018	10	30	-2.011	-2.28656	14	35	4
-2.96666	53.7877	2018	10	30	-1.94	-2.29656	14	35	8
-2.96613	53.7877	2018	10	30	-1.472	-2.31664	14	35	13
-2.96695	53.7876	2018	10	30	-2.03	-2.28318	14	35	14
-2.96638	53.7871	2018	10	30	-2.024	-2.27613	14	35	18
-2.96647	53.7873	2018	10	30	-2.094	-2.29827	14	35	23
-2.96615	53.7875	2018	10	30	-1.583	-2.32319	14	35	36
-2.96604	53.7872	2018	10	30	-1.965	-2.29885	14	35	36
-2.9656	53.7873	2018	10	30	-1.198	-2.33105	14	35	37
-2.96629	53.7875	2018	10	30	-1.502	-2.30731	14	35	39
-2.96618	53.7875	2018	10	30	-1.414	-2.30757	14	35	40
-2.9668	53.7877	2018	10	30	-1.879	-2.27109	14	35	42
-2.96629	53.7875	2018	10	30	-2.066	-2.30509	14	35	48
-2.96576	53.7872	2018	10	30	-1.863	-2.31842	14	35	50
-2.96694	53.7877	2018	10	30	-1.649	-2.27153	14	35	51
-2.96639	53.7877	2018	10	30	-1.191	-2.30674	14	35	53
-2.9662	53.7876	2018	10	30	-0.984	-2.32089	14	35	55
-2.96655	53.7877	2018	10	30	-1.676	-2.30529	14	35	55
-2.96638	53.7874	2018	10	30	-1.975	-2.29703	14	35	59
-2.96589	53.7874	2018	10	30	-0.928	-2.33024	14	36	0
-2.96591	53.7877	2018	10	30	-1.931	-2.26566	14	36	2
-2.9665	53.7876	2018	10	30	-1.861	-2.30047	14	36	5
-2.96628	53.7872	2018	10	30	-1.124	-2.28926	14	36	11
-2.9656	53.7874	2018	10	30	-1.286	-2.33369	14	36	14
-2.96526	53.7868	2018	10	30	-1.728	-2.28748	14	36	17
-2.96581	53.7871	2018	10	30	-0.883	-2.32161	14	36	19
-2.96698	53.7872	2018	10	30	-1.816	-2.27598	14	36	25
-2.96626	53.7875	2018	10	30	-1.609	-2.30825	14	36	28
-2.96616	53.7873	2018	10	30	-0.5	-2.31341	14	36	38
-2.96674	53.7875	2018	10	30	-1.351	-2.26535	14	36	40
-2.96644	53.7876	2018	10	30	-1.461	-2.3027	14	36	41
-2.9664	53.7873	2018	10	30	-1.73	-2.27955	14	36	45
-2.96553	53.7868	2018	10	30	-1.926	-2.31184	14	36	46
-2.96574	53.7876	2018	10	30	-1.39	-2.33753	14	36	48
-2.96603	53.7878	2018	10	30	-1.999	-2.29149	14	36	53
-2.96624	53.7874	2018	10	30	-1.997	-2.28918	14	36	54
-2.96608	53.7877	2018	10	30	-1.762	-2.29607	14	36	57
-2.96533	53.7876	2018	10	30	-1.444	-2.30193	14	37	0
-2.96614	53.7875	2018	10	30	-1.568	-2.29437	14	37	1
-2.96615	53.7879	2018	10	30	-1.774	-2.25411	14	37	6
-2.96532	53.7879	2018	10	30	-1.781	-2.29422	14	37	8
-2.96617	53.7876	2018	10	30	-1.707	-2.29689	14	37	15
-2.96602	53.7874	2018	10	30	-1.741	-2.29699	14	37	16
-2.96639	53.7874	2018	10	30	-2.123	-2.27722	14	37	25
-2.96599	53.7876	2018	10	30	-2.023	-2.29441	14	37	30
-2.96633	53.7873	2018	10	30	-2.191	-2.24342	14	37	31
-2.96609	53.7875	2018	10	30	-1.264	-2.30358	14	37	39
-2.96619	53.7877	2018	10	30	-1.786	-2.31274	14	37	46
-2.96546	53.7876	2018	10	30	-1.737	-2.29606	14	37	47
-2.96657	53.7875	2018	10	30	-1.946	-2.2723	14	37	48
-2.9658	53.7877	2018	10	30	-1.599	-2.29169	14	37	51
-2.96625	53.7876	2018	10	30	-1.767	-2.31579	14	37	56
-2.96604	53.7878	2018	10	30	-1.531	-2.28078	14	38	0
-2.96607	53.7876	2018	10	30	-1.94	-2.27774	14	38	1
-2.96677	53.7877	2018	10	30	-2.096	-2.28873	14	38	2
-2.96638	53.7876	2018	10	30	-2.101	-2.2759	14	38	2
-2.96576	53.7874	2018	10	30	-1.792	-2.31767	14	38	5
-2.96664	53.7875	2018	10	30	-2.05	-2.30296	14	38	6
-2.96546	53.7877	2018	10	30	-1.642	-2.31021	14	38	13
-2.96604	53.7877	2018	10	30	-2.19	-2.29251	14	38	17
-2.96592	53.7877	2018	10	30	-1.884	-2.28711	14	38	27
-2.96562	53.7877	2018	10	30	-1.371	-2.31826	14	38	29
-2.96566	53.7877	2018	10	30	-1.137	-2.31727	14	38	31
-2.96535	53.7877	2018	10	30	-1.728	-2.30908	14	38	31
-2.96568	53.7877	2018	10	30	-1.378	-2.31323	14	38	35
-2.96585	53.7877	2018	10	30	-2.035	-2.29936	14	38	39
-2.96553	53.7877	2018	10	30	-1.369	-2.3228	14	38	56
-2.96581	53.7876	2018	10	30	-2.247	-2.3053	14	38	58
-2.96531	53.7875	2018	10	30	-1.31	-2.33653	14	39	1
-2.96553	53.7877	2018	10	30	-1.516	-2.3115	14	39	2
-2.96548	53.7876	2018	10	30	-2.362	-2.28732	14	39	4
-2.96526	53.7877	2018	10	30	-2.239	-2.31583	14	39	10
-2.9662	53.7876	2018	10	30	-2.117	-2.27654	14	39	16
-2.96571	53.7878	2018	10	30	-0.995	-2.33083	14	39	18
-2.96567	53.7878	2018	10	30	-2.265	-2.29446	14	39	21
-2.96578	53.7877	2018	10	30	-2.279	-2.29282	14	39	23
-2.96543	53.7877	2018	10	30	-2.054	-2.30065	14	39	24
-2.96591	53.7878	2018	10	30	-2.077	-2.30322	14	39	28
-2.96586	53.7876	2018	10	30	-2.223	-2.33046	14	39	34
-2.96635	53.7877	2018	10	30	-2.262	-2.28448	14	39	36
-2.96521	53.7878	2018	10	30	-1.511	-2.32289	14	39	38
-2.96555	53.7879	2018	10	30	-2.104	-2.32243	14	39	38
-2.96571	53.7877	2018	10	30	-1.953	-2.29933	14	39	47
-2.96659	53.7875	2018	10	30	-2.353	-2.25564	14	39	53
-2.96551	53.7876	2018	10	30	-2.03	-2.32419	14	39	56
-2.9661	53.7878	2018	10	30	-2.406	-2.27674	14	39	57
-2.96547	53.7876	2018	10	30	-1.582	-2.31882	14	40	1
-2.96586	53.7873	2018	10	30	-2.163	-2.30403	14	40	1
-2.96645	53.7873	2018	10	30	-2.404	-2.30302	14	40	4
-2.96519	53.7868	2018	10	30	-1.958	-2.30767	14	40	9
-2.96618	53.7875	2018	10	30	-1.745	-2.32615	14	40	15
-2.96587	53.7876	2018	10	30	-1.478	-2.34318	14	40	22
-2.96544	53.786	2018	10	30	-2.421	-2.2726	14	40	22
-2.96552	53.7879	2018	10	30	-2.008	-2.30065	14	40	25
-2.9662	53.7875	2018	10	30	-1.307	-2.33237	14	40	31
-2.96611	53.7878	2018	10	30	-1.968	-2.29312	14	40	32
-2.96528	53.7877	2018	10	30	-1.487	-2.3174	14	40	35
-2.96565	53.7875	2018	10	30	-0.985	-2.35993	14	40	40
-2.96557	53.7879	2018	10	30	-1.408	-2.31091	14	40	58
-2.96569	53.7877	2018	10	30	-2.104	-2.28573	14	40	59
-2.96642	53.7874	2018	10	30	-2.454	-2.29455	14	41	20
-2.96559	53.7878	2018	10	30	-1.912	-2.29939	14	41	30
-2.96612	53.7875	2018	10	30	-1.713	-2.29803	14	41	32
-2.96618	53.7879	2018	10	30	-2.291	-2.2961	14	41	38
-2.96578	53.7879	2018	10	30	-2.306	-2.30073	14	41	41
-2.96547	53.7875	2018	10	30	-1.655	-2.32319	14	41	46
-2.9657	53.787	2018	10	30	-2.214	-2.32681	14	41	59
-2.96616	53.7875	2018	10	30	-2.365	-2.26497	14	42	4
-2.96606	53.7875	2018	10	30	-2.374	-2.27769	14	42	12
-2.96584	53.7876	2018	10	30	-2.299	-2.30266	14	42	15
-2.96548	53.7876	2018	10	30	-1.486	-2.34791	14	42	17
-2.96564	53.7877	2018	10	30	-1.912	-2.29753	14	42	21
-2.96639	53.7876	2018	10	30	-2.322	-2.28464	14	42	23
-2.96607	53.7877	2018	10	30	-1.788	-2.2945	14	42	34
-2.96619	53.7878	2018	10	30	-1.977	-2.29491	14	42	44
-2.96564	53.7877	2018	10	30	-1.277	-2.32324	14	43	1
-2.96567	53.7876	2018	10	30	-1.676	-2.33882	14	43	5
-2.96569	53.7879	2018	10	30	-1.124	-2.3247	14	43	11
-2.96595	53.7877	2018	10	30	-1.587	-2.32809	14	43	27
-2.96581	53.7878	2018	10	30	-1.369	-2.31503	14	43	30
-2.96585	53.7878	2018	10	30	-1.529	-2.30825	14	43	32
-2.96557	53.7877	2018	10	30	-1.611	-2.30792	14	43	38
-2.96657	53.7873	2018	10	30	-2.332	-2.24189	14	43	39
-2.96603	53.7876	2018	10	30	-2.155	-2.29613	14	44	0
-2.96592	53.7874	2018	10	30	-0.918	-2.35173	14	44	13
-2.96599	53.788	2018	10	30	-2.242	-2.29453	14	44	18
-2.96839	53.7868	2018	10	30	-2.315	-2.29641	14	44	39
-2.96626	53.7877	2018	10	30	-2.305	-2.28562	14	44	41
-2.96626	53.787	2018	10	30	-2.338	-2.27331	14	44	42
-2.96817	53.7866	2018	10	30	-2.189	-2.31876	14	44	47
-2.96584	53.7875	2018	10	30	-1.352	-2.30182	14	45	6
-2.96667	53.7875	2018	10	30	-2.286	-2.27171	14	45	22
-2.96636	53.7868	2018	10	30	-2.263	-2.28141	14	45	24
-2.96685	53.7867	2018	10	30	-2.443	-2.24011	14	45	37
-2.96605	53.7874	2018	10	30	-2.39	-2.28265	14	46	4
-2.96562	53.7858	2018	10	30	-2.341	-2.30207	14	46	16
-2.96577	53.7877	2018	10	30	-1.906	-2.29209	14	46	23
-2.96612	53.7878	2018	10	30	-2.41	-2.29057	14	46	27
-2.96626	53.7877	2018	10	30	-2.349	-2.28997	14	46	47
-2.96563	53.7877	2018	10	30	-1.926	-2.32617	14	47	6
-2.96567	53.7877	2018	10	30	-1.827	-2.33615	14	47	9
-2.96513	53.7873	2018	10	30	-1.786	-2.34	14	47	34
-2.96581	53.7874	2018	10	30	-2.016	-2.31198	14	47	43
-2.96598	53.788	2018	10	30	-2.353	-2.29629	14	47	47
-2.96635	53.7878	2018	10	30	-2.286	-2.29121	14	48	30
-2.96545	53.7873	2018	10	30	-1.567	-2.33594	14	48	42
-2.96592	53.7877	2018	10	30	-1.909	-2.29833	14	48	59
-2.96605	53.7869	2018	10	30	-2.456	-2.27467	14	49	9
-2.96538	53.7873	2018	10	30	-2.232	-2.29029	14	50	7
-2.96572	53.7874	2018	10	30	-1.874	-2.29883	14	50	30
-2.9656	53.7876	2018	10	30	-2.085	-2.31216	14	50	56
-2.96609	53.7872	2018	10	30	-2.219	-2.28783	14	51	6
-2.96608	53.7876	2018	10	30	-2.244	-2.28482	14	51	26
-2.96501	53.787	2018	10	30	-1.95	-2.33157	14	52	11
-2.96547	53.7875	2018	10	30	-1.855	-2.33076	14	53	0
-2.96542	53.7871	2018	10	30	-1.847	-2.33086	14	53	5
-2.96722	53.7876	2018	10	30	-2.203	-2.3376	14	53	53
-2.96609	53.7878	2018	10	30	-2.334	-2.31776	14	54	38
-2.96559	53.7874	2018	10	30	-2.327	-2.28155	14	54	45
-2.96634	53.7868	2018	10	30	-2.174	-2.29758	14	55	4
-2.96489	53.7874	2018	10	30	-1.977	-2.34967	14	56	4
-2.96612	53.7874	2018	10	30	-1.785	-2.30012	14	56	55
-2.9658	53.7872	2018	10	30	-2.229	-2.29397	14	57	50
-2.96701	53.7863	2018	10	30	-1.491	-2.25266	14	58	28
-2.96583	53.7877	2018	10	30	-1.628	-2.31906	14	59	43
-2.96583	53.7875	2018	10	30	-2.304	-2.32417	14	59	48
-2.96557	53.7875	2018	10	30	-2.092	-2.32663	14	59	51
-2.96522	53.7874	2018	10	30	-2.297	-2.32949	15	0	9
-2.96627	53.7875	2018	10	30	-2.349	-2.26142	15	0	14
-2.96567	53.7875	2018	10	30	-0.92	-2.29488	15	1	22
-2.96684	53.7875	2018	10	30	-2.399	-2.24831	15	2	1
-2.96578	53.7867	2018	10	30	-2.186	-2.28742	15	2	29
-2.96515	53.7873	2018	10	30	-1.63	-2.34596	15	4	3
-2.9658	53.7869	2018	10	30	-2.297	-2.28589	15	4	36
-2.96533	53.7873	2018	10	30	-1.301	-2.35674	15	6	34
-2.96518	53.7873	2018	10	30	-1.873	-2.34498	15	6	43
-2.96508	53.787	2018	10	30	-2.052	-2.32934	15	6	50
-2.96757	53.7864	2018	10	30	-1.72	-2.3136	15	11	27
-2.96584	53.7876	2018	10	30	-2.125	-2.30728	15	11	39
-2.96583	53.7878	2018	10	30	-2.193	-2.32375	15	14	23
-2.96571	53.7875	2018	10	30	-2.202	-2.31689	15	14	42
-2.96646	53.7874	2018	10	30	-2.345	-2.28835	15	15	17
-2.96571	53.7877	2018	10	30	-1.513	-2.3497	15	18	9
-2.96556	53.7877	2018	10	30	-2.367	-2.32719	15	19	0
-2.96712	53.7876	2018	10	30	-2.279	-2.25884	15	19	31
-2.96562	53.7872	2018	10	30	-2.364	-2.31713	15	20	20
-2.9651	53.7869	2018	10	30	-2.092	-2.30025	15	20	40
-2.96557	53.7867	2018	10	30	-1.835	-2.32938	15	21	18
-2.96565	53.7869	2018	10	30	-1.885	-2.33235	15	21	31
-2.96515	53.787	2018	10	30	-1.988	-2.34191	15	22	53
-2.96531	53.7872	2018	10	30	-1.713	-2.32404	15	23	16
-2.96801	53.7863	2018	10	30	-1.515	-2.32417	15	23	23
-2.96767	53.7868	2018	10	30	-2.121	-2.34952	15	23	39
-2.96556	53.7863	2018	10	30	-2.297	-2.28358	15	24	18
-2.96778	53.7865	2018	10	30	-2.361	-2.34537	15	25	13
-2.96711	53.7865	2018	10	30	-2.29	-2.28125	15	25	33
-2.96595	53.7877	2018	10	30	-2.357	-2.27402	15	26	42
-2.96596	53.7876	2018	10	30	-2.211	-2.29686	15	28	40
-2.96892	53.7865	2018	10	30	-1.083	-2.31878	15	30	39
-2.96615	53.7878	2018	10	30	-1.857	-2.29765	15	30	54
-2.96584	53.7876	2018	10	30	-1.487	-2.32309	15	32	9
-2.96663	53.7865	2018	10	30	-2.283	-2.26437	15	32	57
-2.96495	53.7871	2018	10	30	-1.903	-2.32107	15	33	49
-2.96516	53.787	2018	10	30	-2.087	-2.32819	15	35	40
-2.97024	53.7863	2018	10	30	-1.952	-2.2262	15	36	29
-2.96689	53.7865	2018	10	30	-2.275	-2.29556	15	40	34
-2.96517	53.7869	2018	10	30	-2.072	-2.32661	15	41	50
-2.96563	53.7876	2018	10	30	-2.118	-2.30571	15	42	6
-2.96691	53.7868	2018	10	30	-2.244	-2.37336	15	44	51
-2.96571	53.7877	2018	10	30	-1.336	-2.34144	15	45	36
-2.967	53.7873	2018	10	30	-2.28	-2.30032	15	47	53
-2.96582	53.7877	2018	10	30	-2.244	-2.31374	15	48	3
-2.96808	53.7866	2018	10	30	-1.493	-2.29629	15	49	14
-2.96632	53.787	2018	10	30	-2.386	-2.27523	15	53	16
-2.9659	53.7873	2018	10	30	-2.297	-2.29041	15	55	24
-2.96739	53.7863	2018	10	30	-0.4	-2.25731	15	55	40
-2.96612	53.7879	2018	10	30	-2.338	-2.30185	15	56	13
-2.96583	53.7877	2018	10	30	-1.968	-2.29708	15	56	37
-2.96546	53.7873	2018	10	30	-2.316	-2.33966	15	58	28
-2.96815	53.7871	2018	10	30	-2.236	-2.28691	15	58	51
-2.96549	53.7876	2018	10	30	-1.938	-2.33564	15	59	43
-2.96594	53.7877	2018	10	30	-2.246	-2.28868	15	59	52
-2.96599	53.7876	2018	10	30	-2.091	-2.30173	16	0	41
-2.96565	53.7877	2018	10	30	-2.365	-2.3007	16	3	15
-2.96562	53.7878	2018	10	30	-2.001	-2.32837	16	3	28
-2.9656	53.7878	2018	10	30	-1.763	-2.30906	16	3	34
-2.9662	53.7874	2018	10	30	-1.643	-2.32201	16	3	46
-2.96692	53.7875	2018	10	30	-1.881	-2.27972	16	4	12
-2.96728	53.787	2018	10	30	-2.268	-2.27627	16	6	7
-2.96537	53.7876	2018	10	30	-1.663	-2.32775	16	6	18
-2.96545	53.7879	2018	10	30	-2.212	-2.33203	16	9	8
-2.96665	53.7876	2018	10	30	-1.856	-2.3447	16	9	37
-2.96626	53.7876	2018	10	30	-2.391	-2.27639	16	11	30
-2.96554	53.7872	2018	10	30	-1.213	-2.32106	16	15	13
-2.9692	53.7858	2018	10	30	-2.073	-2.31574	16	15	26
-2.96571	53.7878	2018	10	30	-1.656	-2.3345	16	17	21
-2.96833	53.7863	2018	10	30	-1.658	-2.26878	16	19	44
-2.96732	53.7873	2018	10	30	-1.871	-2.32988	16	20	11
-2.96516	53.7871	2018	10	30	-1.787	-2.34842	16	22	13
-2.96517	53.7872	2018	10	30	-2.053	-2.33966	16	22	43
-2.96609	53.7867	2018	10	30	-2.397	-2.2797	16	24	54
-2.97084	53.7854	2018	10	30	-1.454	-2.19395	16	26	14
-2.96518	53.7872	2018	10	30	-1.978	-2.35561	16	26	26
-2.96848	53.7854	2018	10	30	-2.174	-2.2594	16	28	34
-2.96633	53.7875	2018	10	30	-2.39	-2.29933	16	29	34
-2.96786	53.7874	2018	10	30	-2.191	-2.29919	16	37	45
-2.96683	53.7862	2018	10	30	-2.343	-2.2283	16	38	10
-2.96731	53.7874	2018	10	30	-2.131	-2.27947	16	38	52
-2.96748	53.7866	2018	10	30	-2.399	-2.23479	16	42	23
-2.96543	53.7877	2018	10	30	-1.889	-2.33767	16	45	17
-2.9654	53.7876	2018	10	30	-1.746	-2.33211	16	48	28
-2.96715	53.7866	2018	10	30	-2.195	-2.27037	16	49	27
-2.96645	53.788	2018	10	30	-2.375	-2.25034	16	51	48
-2.96708	53.7875	2018	10	30	-2.283	-2.24899	16	52	16
-2.96549	53.7877	2018	10	30	-1.905	-2.31403	16	55	26
-2.96565	53.7877	2018	10	30	-2.351	-2.3244	16	56	48
-2.96582	53.7877	2018	10	30	-2.266	-2.30986	16	58	56
-2.96775	53.7864	2018	10	30	-2.236	-2.26071	17	2	55
-2.9668	53.7876	2018	10	30	-2.303	-2.25219	17	7	46
-2.96861	53.7868	2018	10	30	-2.236	-2.33701	17	10	55
-2.96581	53.7877	2018	10	30	-1.887	-2.29149	17	11	44
-2.97113	53.7856	2018	10	30	-1.183	-2.19446	17	12	3
-2.96744	53.7869	2018	10	30	-1.935	-2.3241	17	12	17
-2.96655	53.7877	2018	10	30	-2.4	-2.27256	17	13	24
-2.96614	53.7877	2018	10	30	-2.059	-2.29953	17	13	42
-2.96696	53.7874	2018	10	30	-2.013	-2.35536	17	14	30
-2.96717	53.7868	2018	10	30	-1.911	-2.27815	17	17	46
-2.9703	53.7843	2018	10	30	-2.148	-2.19197	17	20	16
-2.96596	53.7875	2018	10	30	-1.843	-2.31318	17	22	17
-2.96582	53.7876	2018	10	30	-2.275	-2.30682	17	23	20
-2.96638	53.7875	2018	10	30	-2.152	-2.28266	17	24	4
-2.96816	53.7871	2018	10	30	-2.344	-2.29578	17	29	6
-2.96726	53.7877	2018	10	30	-1.618	-2.33718	17	29	28
-2.96788	53.7867	2018	10	30	-2.295	-2.25653	17	30	23
-2.96731	53.7868	2018	10	30	-1.661	-2.34749	17	31	8
-2.96839	53.7859	2018	10	30	-2.218	-2.27564	17	31	33
-2.97107	53.7852	2018	10	30	-1.724	-2.44158	17	31	45
-2.97012	53.7848	2018	10	30	-1.933	-2.47723	17	32	36
-2.96781	53.7865	2018	10	30	-2.175	-2.23425	17	35	40
-2.9662	53.7871	2018	10	30	-1.524	-2.29167	17	40	27
-2.96751	53.7864	2018	10	30	-0.607	-2.24015	17	40	37
-2.96646	53.7876	2018	10	30	-1.856	-2.29512	17	43	28
-2.96613	53.7877	2018	10	30	-2.251	-2.29297	17	47	9
-2.96586	53.7876	2018	10	30	-1.368	-2.29392	17	47	58
-2.96753	53.7875	2018	10	30	-1.526	-2.37393	17	48	45
-2.96557	53.788	2018	10	30	-2.102	-2.32708	17	49	5
-2.96582	53.787	2018	10	30	-2.238	-2.31325	17	54	44
-2.96626	53.7874	2018	10	30	-1.253	-2.27433	17	56	4
-2.96542	53.7877	2018	10	30	-2.536	-2.26685	17	56	33
-2.96657	53.7877	2018	10	30	-1.462	-2.33364	17	56	37
-2.96581	53.7877	2018	10	30	-2.024	-2.29554	17	57	42
-2.96685	53.787	2018	10	30	-2.526	-2.2857	17	58	18
-2.966	53.7878	2018	10	30	-2.279	-2.29494	18	4	59
-2.96732	53.7865	2018	10	30	-1.75	-2.25808	18	6	28
-2.96558	53.7876	2018	10	30	-2.281	-2.32662	18	9	1
-2.96537	53.7876	2018	10	30	-2.164	-2.33041	18	10	9
-2.96885	53.7859	2018	10	30	-1.798	-2.25321	18	12	5
-2.9686	53.7867	2018	10	30	-2.116	-2.26225	18	14	34
