t,Magnitude,Latitude,Longitude,Depth,dt
11741.7,4.717,24.458,103.128,-3000.0,0.6999999999989086
11742.4,4.713,23.817,103.032,-3000.0,0.3999999999996362
11742.8,5.251,24.027,103.085,0.0,0.0
11742.8,4.749,27.496,102.463,0.0,0.1000000000003638
11742.9,4.72,28.09,102.204,-15000.0,0.2000000000007276
11743.1,4.745,26.396,103.062,0.0,0.2999999999992724
11743.4,4.716,24.674,103.145,-3000.0,0.6000000000003638
11744.0,4.745,28.225,102.196,0.0,0.1000000000003638
11744.1,4.713,23.688,102.985,-3000.0,0.1999999999989086
11744.3,4.715,23.329,102.853,-3000.0,0.2000000000007276
11744.5,4.716,24.161,103.099,-6000.0,0.7000000000007276
11745.2,4.741,24.782,103.159,0.0,0.3999999999996362
11745.6,4.699,24.377,103.122,-9000.0,0.1999999999989086
11745.8,5.13,25.509,103.242,-3000.0,0.1000000000003638
11745.9,4.742,24.647,103.142,0.0,0.1000000000003638
11746.0,4.715,24.916,103.175,-15000.0,0.2999999999992724
11746.3,4.75,25.374,103.231,0.0,0.1000000000003638
11746.4,4.741,24.215,103.105,0.0,0.0
11746.4,4.716,25.509,103.242,-12000.0,0.2000000000007276
11746.6,4.699,24.134,103.097,-12000.0,0.1000000000003638
11746.7,4.746,28.818,102.244,0.0,1.5
11748.2,4.75,29.228,102.304,0.0,0.09999999999854481
11748.3,4.743,28.719,102.592,0.0,0.4000000000014552
11748.7,4.749,25.212,103.212,0.0,0.0
11748.7,5.338,23.432,102.891,0.0,0.5
11749.2,4.698,26.474,103.038,-6000.0,0.2999999999992724
11749.5,4.962,24.728,103.152,-3000.0,0.3999999999996362
11749.9,4.715,24.0,103.082,-15000.0,0.8000000000010914
11750.7,4.715,24.997,103.185,-9000.0,0.7999999999992724
11751.5,4.712,27.048,102.744,-9000.0,0.0
11751.5,4.72,28.845,102.248,-9000.0,0.2000000000007276
11751.7,4.965,25.725,103.259,-3000.0,0.09999999999854481
11751.8,4.961,26.526,103.023,-3000.0,0.1000000000003638
11751.9,4.749,24.728,103.152,0.0,0.1000000000003638
11752.0,5.823,27.071,102.728,-15000.0,0.2999999999992724
11752.3,4.707,27.815,102.296,-3000.0,0.2000000000007276
11752.5,4.715,24.242,103.108,-9000.0,0.1000000000003638
11752.6,4.715,24.997,103.185,-15000.0,0.0
11752.6,4.717,24.593,103.138,-3000.0,0.1000000000003638
11752.7,4.699,25.482,103.24,-6000.0,0.3999999999996362
11753.1,4.7,24.512,103.132,-3000.0,0.1000000000003638
11753.2,4.743,28.889,102.496,0.0,0.2999999999992724
11753.5,4.714,23.329,102.853,-6000.0,0.2000000000007276
11753.7,4.974,25.935,103.233,0.0,0.0
11753.7,4.749,24.89,103.172,0.0,0.5
11754.2,5.006,25.779,103.263,0.0,0.09999999999854481
11754.3,4.998,29.155,102.344,0.0,0.1000000000003638
11754.4,4.704,27.301,102.568,-9000.0,0.1000000000003638
11754.5,4.749,25.266,103.219,0.0,0.0
11754.5,4.701,24.863,103.169,-6000.0,0.1000000000003638
11754.6,4.716,24.566,103.136,-6000.0,0.3999999999996362
11755.0,4.75,26.084,103.161,0.0,0.2000000000007276
11755.2,4.748,23.457,102.9,0.0,1.0
11756.2,4.741,24.027,103.085,0.0,0.2999999999992724
11756.5,4.746,23.355,102.862,0.0,0.5
11757.0,5.001,24.081,103.091,0.0,0.2000000000007276
11757.2,4.75,24.431,103.126,0.0,0.0
11757.2,4.699,25.32,103.226,-12000.0,0.1999999999989086
11757.4,4.742,28.239,102.801,0.0,0.3999999999996362
11757.8,4.746,23.868,103.051,0.0,0.0
11757.8,4.75,27.148,102.841,0.0,0.4000000000014552
11758.2,4.75,26.108,103.149,0.0,0.7999999999992724
11759.0,4.744,26.804,102.91,0.0,1.0
11760.0,4.701,24.863,103.169,-9000.0,0.0
11760.0,4.746,23.919,103.07,0.0,0.2999999999992724
11760.3,4.966,28.845,102.248,-3000.0,0.4000000000014552
11760.7,4.742,26.5,103.03,0.0,0.1999999999989086
11760.9,4.7,24.081,103.091,-3000.0,0.0
11760.9,4.707,29.203,102.317,-6000.0,0.5
11761.4,4.714,26.657,102.984,-3000.0,0.2000000000007276
11761.6,5.136,24.188,103.102,0.0,0.1999999999989086
11761.8,4.7,26.605,102.999,-6000.0,0.9000000000014552
11762.7,4.72,29.223,102.275,-15000.0,0.1999999999989086
11762.9,6.162,25.617,103.25,0.0,0.2000000000007276
11763.1,6.003,25.935,103.233,0.0,0.2999999999992724
11763.4,5.469,23.973,103.079,0.0,0.0
11763.4,4.715,24.053,103.088,-12000.0,0.3999999999996362
11763.8,5.742,23.765,103.014,-3000.0,0.7000000000007276
11764.5,6.085,24.836,103.165,-3000.0,0.2999999999992724
11764.8,5.78,24.62,103.14,-9000.0,0.2000000000007276
11765.0,5.357,26.873,102.863,-12000.0,0.0
11765.0,4.749,25.86,103.268,0.0,0.3999999999996362
11765.4,5.002,24.943,103.179,0.0,0.2000000000007276
11765.6,5.001,23.432,102.891,0.0,0.1999999999989086
11765.8,4.712,27.048,102.744,-9000.0,0.6000000000003638
11766.4,4.996,26.422,103.054,0.0,0.1000000000003638
11766.5,4.747,26.186,103.124,0.0,0.1000000000003638
11766.6,4.745,23.714,102.995,0.0,0.1999999999989086
11766.8,4.698,26.631,102.991,-9000.0,0.1000000000003638
11766.9,4.702,28.62,102.64,-3000.0,0.1000000000003638
11767.0,4.749,25.051,103.192,0.0,0.2999999999992724
11767.3,5.965,25.885,103.256,-3000.0,0.0
11767.3,5.283,25.455,103.237,-3000.0,1.5
11768.8,4.991,27.278,102.584,-9000.0,0.0
11768.8,5.003,28.09,102.204,0.0,0.2000000000007276
11769.0,4.701,23.534,102.929,-3000.0,0.1000000000003638
11769.1,4.716,29.253,102.291,-6000.0,0.1000000000003638
11769.2,4.716,25.959,103.221,-9000.0,0.5999999999985448
11769.8,4.749,24.755,103.155,0.0,0.5
11770.3,4.715,23.329,102.853,-3000.0,0.2000000000007276
11770.5,4.746,28.872,102.252,0.0,1.1000000000003638
11771.6,4.754,28.791,102.24,0.0,0.0
11771.6,4.7,26.422,103.054,-9000.0,0.6000000000003638
11772.2,4.699,24.512,103.132,-9000.0,0.5999999999985448
11772.8,4.716,27.416,102.879,-6000.0,0.8000000000010914
11773.6,4.699,26.343,103.077,-3000.0,0.1999999999989086
11773.8,4.973,25.509,103.242,-3000.0,0.1000000000003638
11773.9,4.743,23.534,102.929,0.0,0.1000000000003638
11774.0,4.75,24.458,103.128,0.0,0.1000000000003638
11774.1,4.745,26.396,103.062,0.0,0.1999999999989086
11774.3,4.746,23.637,102.966,0.0,0.2000000000007276
11774.5,4.716,25.401,103.233,-6000.0,0.6000000000003638
11775.1,4.743,26.827,102.894,0.0,0.5
11775.6,5.162,24.215,103.105,0.0,0.1000000000003638
11775.7,4.707,27.071,102.728,-6000.0,0.1999999999989086
11775.9,4.972,24.431,103.126,-3000.0,1.1000000000003638
11777.0,4.719,29.196,102.273,-15000.0,0.2000000000007276
11777.2,7.377,24.081,103.091,0.0,0.09999999999854481
11777.3,5.583,26.683,102.976,-3000.0,1.0
11778.3,7.083,27.957,102.899,0.0,0.1000000000003638
11778.4,5.903,24.782,103.159,0.0,0.8000000000010914
11779.2,6.35,27.57,102.424,0.0,0.2999999999992724
11779.5,6.87,25.984,103.209,-3000.0,0.1000000000003638
11779.6,5.958,24.161,103.099,-6000.0,0.1000000000003638
11779.7,6.235,25.212,103.212,-3000.0,0.0
11779.7,5.54,26.084,103.161,-18000.0,0.8999999999996362
11780.6,5.175,29.228,102.304,-9000.0,0.6999999999989086
11781.3,5.171,29.088,102.267,0.0,0.5
11781.8,4.741,24.134,103.097,0.0,0.1000000000003638
11781.9,4.978,27.791,102.309,0.0,1.0
11782.9,5.001,25.212,103.212,0.0,0.2000000000007276
11783.1,4.705,27.117,102.696,-6000.0,0.3999999999996362
11783.5,7.118,24.081,103.091,-3000.0,0.0
11783.5,6.044,27.849,102.896,-3000.0,0.0
11783.5,5.817,27.84,102.283,0.0,0.1000000000003638
11783.6,5.568,25.617,103.25,-9000.0,0.0
11783.6,6.347,24.296,103.114,-6000.0,0.1000000000003638
11783.7,5.899,28.113,102.855,-3000.0,0.7999999999992724
11784.5,5.584,24.107,103.094,-3000.0,0.1000000000003638
11784.6,5.716,26.827,102.894,0.0,0.1999999999989086
11784.8,5.248,27.282,102.86,-3000.0,0.7000000000007276
11785.5,5.519,26.009,103.197,-6000.0,1.2999999999992724
11786.8,4.956,25.32,103.226,-3000.0,1.2000000000007276
11788.0,4.745,28.171,102.197,0.0,0.1000000000003638
11788.1,4.747,27.521,102.45,0.0,0.1000000000003638
11788.2,4.703,28.306,102.195,-12000.0,0.0
11788.2,4.714,23.791,103.023,-9000.0,0.1999999999989086
11788.4,4.706,29.203,102.317,-18000.0,2.0
11790.4,4.719,29.196,102.273,-6000.0,0.0
11790.4,4.754,28.953,102.259,0.0,1.3000000000010914
11791.7,4.742,27.389,102.875,0.0,0.5999999999985448
11792.3,4.698,26.343,103.077,-9000.0,0.1000000000003638
11792.4,4.743,29.155,102.344,0.0,0.6000000000003638
11793.0,4.75,29.228,102.304,0.0,1.2000000000007276
11794.2,4.716,25.509,103.242,-9000.0,2.1999999999989086
11796.4,4.704,28.306,102.195,-3000.0,0.3000000000010914
11796.7,4.703,29.25,102.276,-12000.0,0.09999999999854481
11796.8,4.755,28.037,102.214,0.0,0.6000000000003638
11797.4,4.75,27.717,102.348,0.0,0.1000000000003638
11797.5,4.7,24.512,103.132,-3000.0,0.1000000000003638
11797.6,4.746,28.818,102.244,0.0,0.0
11797.6,4.705,27.643,102.386,-3000.0,0.8999999999996362
11798.5,4.741,24.081,103.091,0.0,0.3999999999996362
11798.9,4.997,29.179,102.331,0.0,1.6000000000003638
11800.5,4.716,25.293,103.222,-3000.0,0.2000000000007276
11800.7,4.719,29.115,102.268,-6000.0,0.09999999999854481
11800.8,6.237,24.35,103.12,-9000.0,0.6000000000003638
11801.4,5.651,27.864,102.271,-6000.0,0.1000000000003638
11801.5,5.161,25.806,103.265,0.0,0.2999999999992724
11801.8,4.983,24.512,103.132,0.0,0.6000000000003638
11802.4,4.968,29.25,102.276,-3000.0,0.0
11802.4,4.996,25.159,103.206,0.0,0.8000000000010914
11803.2,4.703,28.171,102.197,-9000.0,0.2999999999992724
11803.5,4.701,28.961,102.455,-9000.0,0.1000000000003638
11803.6,4.962,25.752,103.261,-3000.0,0.0
11803.6,4.721,29.007,102.262,-3000.0,0.1000000000003638
11803.7,4.963,28.417,102.726,-3000.0,0.5999999999985448
11804.3,5.666,24.377,103.122,-6000.0,0.9000000000014552
11805.2,5.153,27.071,102.728,-9000.0,0.5
11805.7,4.749,24.916,103.175,0.0,0.2999999999992724
11806.0,4.705,28.064,102.209,-3000.0,1.0
11807.0,4.745,23.663,102.976,0.0,0.1000000000003638
11807.1,4.719,29.115,102.268,-9000.0,0.1000000000003638
11807.2,4.701,26.317,103.085,-3000.0,0.3999999999996362
11807.6,4.701,24.863,103.169,-12000.0,0.1999999999989086
11807.8,4.714,23.457,102.9,-6000.0,0.0
11807.8,4.702,28.569,102.662,-3000.0,0.3000000000010914
11808.1,4.749,25.212,103.212,0.0,1.0
11809.1,5.163,24.458,103.128,0.0,1.1999999999989086
11810.3,4.71,28.937,102.469,-12000.0,0.4000000000014552
11810.7,4.741,28.594,102.651,0.0,0.5999999999985448
11811.3,4.698,26.239,103.108,-9000.0,0.0
11811.3,4.746,27.048,102.744,0.0,1.5
11812.8,4.704,29.061,102.265,-3000.0,0.5
11813.3,4.699,25.482,103.24,-6000.0,0.1000000000003638
11813.4,4.712,27.048,102.744,-9000.0,0.0
11813.4,5.137,27.496,102.463,0.0,0.8999999999996362
11814.3,4.701,28.985,102.441,-3000.0,0.3000000000010914
11814.6,4.744,28.087,102.865,0.0,0.6999999999989086
11815.3,4.716,24.458,103.128,-6000.0,1.0
11816.3,4.716,24.539,103.134,-9000.0,0.1000000000003638
11816.4,4.755,28.09,102.204,0.0,0.6000000000003638
11817.0,4.965,23.714,102.995,-9000.0,0.5
11817.5,4.75,25.644,103.252,0.0,0.7000000000007276
11818.2,4.72,29.088,102.267,-12000.0,0.09999999999854481
11818.3,4.716,24.161,103.099,-6000.0,0.1000000000003638
11818.4,4.745,28.225,102.196,0.0,0.2000000000007276
11818.6,4.743,23.765,103.014,0.0,0.2999999999992724
11818.9,4.715,24.89,103.172,-6000.0,1.7000000000007276
11820.6,4.962,29.203,102.317,-3000.0,0.6000000000003638
11821.2,4.967,27.071,102.728,-6000.0,0.1999999999989086
11821.4,4.701,29.034,102.413,-6000.0,0.1000000000003638
11821.5,4.7,24.512,103.132,-3000.0,0.2999999999992724
11821.8,4.7,25.159,103.206,-3000.0,0.9000000000014552
11822.7,4.715,25.051,103.192,-9000.0,0.5999999999985448
11823.3,4.741,25.159,103.206,0.0,0.3000000000010914
11823.6,4.986,25.212,103.212,-3000.0,0.7999999999992724
11824.4,4.742,28.493,102.694,0.0,0.2000000000007276
11824.6,4.7,26.605,102.999,-6000.0,0.1999999999989086
11824.8,4.74,26.16,103.131,0.0,0.5
11825.3,4.72,28.791,102.24,-9000.0,1.6000000000003638
11826.9,4.716,29.253,102.291,-6000.0,0.2000000000007276
11827.1,4.742,24.377,103.122,0.0,0.7999999999992724
11827.9,4.715,27.471,102.476,-12000.0,0.1000000000003638
11828.0,4.703,28.872,102.252,-12000.0,0.1000000000003638
11828.1,4.721,29.169,102.272,-3000.0,0.0
11828.1,4.99,28.791,102.24,0.0,1.1999999999989086
11829.3,4.699,24.701,103.149,-9000.0,0.2000000000007276
11829.5,4.749,25.212,103.212,0.0,0.3999999999996362
11829.9,4.72,28.361,102.195,-3000.0,0.0
11829.9,4.748,23.329,102.853,0.0,0.8999999999996362
11830.8,4.956,28.913,102.482,-15000.0,0.3000000000010914
11831.1,4.703,28.334,102.195,-12000.0,0.5
11831.6,4.987,28.67,102.619,-3000.0,0.3999999999996362
11832.0,4.746,27.209,102.632,0.0,0.5
11832.5,4.748,23.791,103.023,0.0,0.8999999999996362
11833.4,4.72,28.037,102.214,-15000.0,0.3999999999996362
11833.8,4.75,24.458,103.128,0.0,0.1000000000003638
11833.9,4.712,23.586,102.947,-6000.0,0.1000000000003638
11834.0,4.75,25.752,103.261,0.0,0.2999999999992724
11834.3,4.699,25.32,103.226,-9000.0,0.3000000000010914
11834.6,4.715,24.296,103.114,-6000.0,0.0
11834.6,4.707,27.766,102.322,-9000.0,0.1000000000003638
11834.7,4.974,29.223,102.275,-15000.0,0.2999999999992724
11835.0,4.999,29.155,102.344,0.0,0.0
11835.0,4.716,24.916,103.175,-3000.0,0.1000000000003638
11835.1,4.742,24.512,103.132,0.0,0.1000000000003638
11835.2,4.72,29.169,102.272,-9000.0,0.6999999999989086
11835.9,4.75,29.228,102.304,0.0,0.3000000000010914
11836.2,4.716,24.485,103.13,-6000.0,0.2999999999992724
11836.5,4.72,28.63,102.217,-15000.0,0.0
11836.5,4.747,27.349,102.539,0.0,0.5
11837.0,4.743,26.827,102.894,0.0,0.2999999999992724
11837.3,4.714,26.186,103.124,-3000.0,0.1000000000003638
11837.4,4.72,29.034,102.264,-6000.0,0.1000000000003638
11837.5,5.796,29.007,102.262,-12000.0,0.3999999999996362
11837.9,5.441,29.196,102.273,-6000.0,0.0
11837.9,4.715,23.278,102.834,-3000.0,0.1000000000003638
11838.0,4.7,24.701,103.149,-3000.0,1.3999999999996362
11839.4,4.75,24.431,103.126,0.0,0.6000000000003638
11840.0,4.746,28.872,102.252,0.0,1.7999999999992724
11841.8,5.0,23.637,102.966,0.0,0.3000000000010914
11842.1,4.986,25.698,103.256,0.0,0.1999999999989086
11842.3,4.699,24.647,103.142,-15000.0,0.2000000000007276
11842.5,4.75,25.806,103.265,0.0,0.1000000000003638
11842.6,4.741,24.081,103.091,0.0,0.0
11842.6,4.741,25.078,103.196,0.0,0.1000000000003638
11842.7,4.986,27.84,102.283,0.0,0.1999999999989086
11842.9,4.7,25.32,103.226,-3000.0,0.0
11842.9,4.704,28.738,102.233,-3000.0,1.2000000000007276
11844.1,4.743,28.889,102.496,0.0,0.1999999999989086
11844.3,4.699,28.594,102.651,-15000.0,0.2000000000007276
11844.5,4.701,28.719,102.592,-18000.0,0.0
11844.5,4.699,24.647,103.142,-9000.0,0.1000000000003638
11844.6,4.991,28.845,102.248,-3000.0,0.1999999999989086
11844.8,4.746,23.406,102.881,0.0,0.3000000000010914
11845.1,4.749,24.916,103.175,0.0,0.1000000000003638
11845.2,4.75,25.509,103.242,0.0,0.2999999999992724
11845.5,4.741,24.134,103.097,0.0,0.0
11845.5,4.743,28.719,102.592,0.0,0.2000000000007276
11845.7,4.716,24.431,103.126,-6000.0,0.5999999999985448
11846.3,4.742,27.255,102.856,0.0,0.2000000000007276
11846.5,4.711,28.67,102.619,-12000.0,0.2999999999992724
11846.8,4.75,24.485,103.13,0.0,0.5
11847.3,4.75,24.404,103.124,0.0,0.3000000000010914
11847.6,4.747,26.186,103.124,0.0,0.1999999999989086
11847.8,4.705,27.643,102.386,-15000.0,0.1000000000003638
11847.9,4.749,24.188,103.102,0.0,0.8000000000010914
11848.7,4.716,29.228,102.304,-9000.0,0.09999999999854481
11848.8,6.057,24.431,103.126,-3000.0,0.0
11848.8,5.871,24.647,103.142,-15000.0,0.8000000000010914
11849.6,5.6,27.521,102.45,0.0,0.1999999999989086
11849.8,5.141,26.553,103.015,-3000.0,0.2000000000007276
11850.0,4.72,28.09,102.204,-15000.0,0.1000000000003638
11850.1,5.823,29.223,102.275,-3000.0,0.5
11850.6,5.516,24.0,103.082,0.0,0.6999999999989086
11851.3,4.716,25.293,103.222,-3000.0,0.1000000000003638
11851.4,4.996,25.132,103.202,0.0,1.0
11852.4,4.707,27.815,102.296,-3000.0,0.0
11852.4,4.979,26.16,103.131,-3000.0,0.2000000000007276
11852.6,5.263,23.765,103.014,0.0,0.2999999999992724
11852.9,4.703,28.818,102.244,-12000.0,0.2000000000007276
11853.1,4.745,23.381,102.872,0.0,0.2999999999992724
11853.4,4.747,27.791,102.309,0.0,1.3000000000010914
11854.7,4.748,23.329,102.853,0.0,0.6999999999989086
11855.4,4.716,24.431,103.126,-9000.0,0.3000000000010914
11855.7,4.714,23.791,103.023,-12000.0,0.3999999999996362
11856.1,4.754,28.953,102.259,0.0,0.1000000000003638
11856.2,4.705,27.14,102.68,-6000.0,0.6999999999989086
11856.9,4.716,24.458,103.128,-6000.0,0.3000000000010914
11857.2,4.754,28.657,102.221,0.0,0.09999999999854481
11857.3,5.234,27.094,102.712,-9000.0,1.4000000000014552
11858.7,4.75,25.455,103.237,0.0,1.0
11859.7,5.007,28.171,102.197,0.0,0.6999999999989086
11860.4,4.75,25.644,103.252,0.0,0.1000000000003638
11860.5,4.754,28.791,102.24,0.0,0.1000000000003638
11860.6,5.163,25.725,103.259,0.0,0.5
11861.1,4.7,24.943,103.179,-3000.0,0.2999999999992724
11861.4,4.699,24.215,103.105,-6000.0,0.1000000000003638
11861.5,4.749,24.728,103.152,0.0,0.1000000000003638
11861.6,4.742,28.239,102.801,0.0,0.1999999999989086
11861.8,5.158,23.791,103.023,0.0,0.2000000000007276
11862.0,4.7,25.159,103.206,-3000.0,0.0
11862.0,4.716,24.593,103.138,-6000.0,0.2000000000007276
11862.2,4.713,28.366,102.748,-15000.0,0.0
11862.2,4.717,23.946,103.076,-3000.0,1.0999999999985448
11863.3,5.906,29.034,102.413,-15000.0,0.4000000000014552
11863.7,4.96,27.209,102.632,-9000.0,0.2999999999992724
11864.0,4.712,28.84,102.524,-9000.0,0.0
11864.0,4.746,27.048,102.744,0.0,0.2999999999992724
11864.3,5.343,23.791,103.023,-9000.0,0.1000000000003638
11864.4,4.707,29.203,102.317,-6000.0,0.7000000000007276
11865.1,4.718,28.011,102.897,-3000.0,0.3999999999996362
11865.5,5.147,28.09,102.204,0.0,0.2000000000007276
11865.7,4.719,29.115,102.268,-6000.0,0.1999999999989086
11865.9,4.705,27.643,102.386,-12000.0,0.2000000000007276
11866.1,4.75,27.148,102.841,0.0,0.1999999999989086
11866.3,4.703,29.25,102.276,-12000.0,0.1000000000003638
11866.4,4.742,27.443,102.883,0.0,0.1000000000003638
11866.5,4.713,28.265,102.791,-6000.0,0.8999999999996362
11867.4,4.75,24.404,103.124,0.0,0.2000000000007276
11867.6,4.7,24.215,103.105,-3000.0,0.2999999999992724
11867.9,4.75,24.485,103.13,0.0,0.2000000000007276
11868.1,5.001,25.698,103.256,0.0,0.1000000000003638
11868.2,4.743,23.534,102.929,0.0,1.0999999999985448
11869.3,4.714,23.56,102.938,-15000.0,0.1000000000003638
11869.4,4.999,29.155,102.344,0.0,0.0
11869.4,4.717,27.864,102.271,-6000.0,0.0
11869.4,4.746,23.406,102.881,0.0,0.2000000000007276
11869.6,4.712,23.406,102.881,-6000.0,0.5
11870.1,4.7,23.765,103.014,-15000.0,0.3999999999996362
11870.5,4.715,24.107,103.094,-9000.0,0.2000000000007276
11870.7,4.714,23.457,102.9,-6000.0,0.5
11871.2,4.749,27.57,102.424,0.0,0.1999999999989086
11871.4,5.349,26.213,103.116,-3000.0,0.1000000000003638
11871.5,5.168,25.212,103.212,0.0,0.1000000000003638
11871.6,4.702,28.316,102.769,-12000.0,0.0
11871.6,4.966,29.007,102.262,-3000.0,0.2999999999992724
11871.9,4.707,29.203,102.317,-3000.0,0.2000000000007276
11872.1,4.72,28.845,102.248,-9000.0,2.0
11874.1,4.717,25.671,103.254,-3000.0,0.1999999999989086
11874.3,4.742,24.512,103.132,0.0,0.0
11874.3,4.706,27.186,102.648,-6000.0,0.4000000000014552
11874.7,4.711,28.113,102.855,-12000.0,0.09999999999854481
11874.8,5.0,24.053,103.088,0.0,0.3000000000010914
11875.1,4.717,25.536,103.244,-3000.0,0.5
11875.6,4.701,28.864,102.51,-12000.0,0.1000000000003638
11875.7,5.18,23.355,102.862,0.0,0.5
11876.2,5.129,27.717,102.348,0.0,0.09999999999854481
11876.3,4.712,23.688,102.985,-12000.0,0.2000000000007276
11876.5,4.746,23.355,102.862,0.0,0.1000000000003638
11876.6,4.741,25.132,103.202,0.0,0.2999999999992724
11876.9,4.716,29.277,102.278,-15000.0,0.1000000000003638
11877.0,4.714,23.791,103.023,-6000.0,0.2999999999992724
11877.3,4.744,26.873,102.863,0.0,0.2000000000007276
11877.5,4.75,26.034,103.185,0.0,0.2000000000007276
11877.7,4.701,28.792,102.551,-15000.0,0.5
11878.2,4.719,28.198,102.196,-6000.0,0.3999999999996362
11878.6,5.267,27.496,102.463,0.0,0.1000000000003638
11878.7,4.712,27.048,102.744,-6000.0,0.3999999999996362
11879.1,4.719,29.115,102.268,-9000.0,0.2999999999992724
11879.4,4.716,24.916,103.175,-3000.0,0.3999999999996362
11879.8,4.974,24.701,103.149,0.0,0.2000000000007276
11880.0,4.7,25.617,103.25,-9000.0,0.7999999999992724
11880.8,4.716,25.509,103.242,-9000.0,0.4000000000014552
11881.2,4.707,27.815,102.296,-6000.0,0.1999999999989086
11881.4,4.715,23.278,102.834,-3000.0,0.1000000000003638
11881.5,4.716,25.563,103.246,-9000.0,1.0
11882.5,4.749,24.916,103.175,0.0,0.1000000000003638
11882.6,4.745,23.663,102.976,0.0,0.2999999999992724
11882.9,4.75,25.806,103.265,0.0,0.5
11883.4,4.72,29.169,102.272,-9000.0,1.1000000000003638
11884.5,4.705,27.117,102.696,-6000.0,0.0
11884.5,4.717,27.717,102.348,-18000.0,0.2999999999992724
11884.8,4.742,27.957,102.899,0.0,0.1000000000003638
11884.9,4.716,24.566,103.136,-9000.0,0.1000000000003638
11885.0,4.716,27.849,102.896,-6000.0,0.2999999999992724
11885.3,4.741,25.078,103.196,0.0,0.0
11885.3,4.976,23.406,102.881,0.0,0.1000000000003638
11885.4,4.743,27.497,102.888,0.0,0.1000000000003638
11885.5,5.646,24.161,103.099,0.0,0.5
11886.0,4.989,28.239,102.801,-9000.0,0.1000000000003638
11886.1,4.72,28.144,102.197,-15000.0,0.1000000000003638
11886.2,4.699,27.984,102.899,-18000.0,0.0
11886.2,4.748,23.791,103.023,0.0,0.09999999999854481
11886.3,4.7,26.734,102.956,-3000.0,0.2000000000007276
11886.5,5.158,25.212,103.212,0.0,0.1000000000003638
11886.6,4.75,24.566,103.136,0.0,0.1000000000003638
11886.7,4.75,25.509,103.242,0.0,1.0999999999985448
11887.8,4.742,24.647,103.142,0.0,0.0
11887.8,4.972,25.752,103.261,-6000.0,0.3000000000010914
11888.1,4.743,26.827,102.894,0.0,0.2999999999992724
11888.4,4.715,24.89,103.172,-6000.0,0.2000000000007276
11888.6,4.749,25.347,103.229,0.0,0.1999999999989086
11888.8,4.699,25.833,103.267,-15000.0,0.4000000000014552
11889.2,4.698,26.343,103.077,-9000.0,0.8999999999996362
11890.1,4.713,28.366,102.748,-18000.0,0.3999999999996362
11890.5,4.749,24.188,103.102,0.0,0.1000000000003638
11890.6,4.704,27.301,102.568,-9000.0,0.6000000000003638
11891.2,4.749,24.728,103.152,0.0,0.09999999999854481
11891.3,4.716,27.632,102.891,-12000.0,0.0
11891.3,4.701,26.134,103.139,-18000.0,0.3000000000010914
11891.6,4.749,24.0,103.082,0.0,0.1999999999989086
11891.8,4.743,23.765,103.014,0.0,0.1000000000003638
11891.9,4.745,28.225,102.196,0.0,0.5
11892.4,4.743,29.107,102.372,0.0,0.0
11892.4,4.75,25.698,103.256,0.0,0.2000000000007276
11892.6,4.701,26.317,103.085,-3000.0,0.1000000000003638
11892.7,4.699,25.833,103.267,-12000.0,0.5999999999985448
11893.3,4.72,29.223,102.275,-15000.0,0.1000000000003638
11893.4,4.699,25.482,103.24,-6000.0,1.1000000000003638
11894.5,5.287,27.471,102.476,-3000.0,0.1000000000003638
11894.6,4.716,27.148,102.841,-6000.0,0.2999999999992724
11894.9,4.703,23.663,102.976,-3000.0,0.2000000000007276
11895.1,5.159,25.779,103.263,0.0,0.1999999999989086
11895.3,4.7,25.32,103.226,-3000.0,0.3000000000010914
11895.6,4.75,25.563,103.246,0.0,0.1000000000003638
11895.7,4.716,25.536,103.244,-12000.0,0.2999999999992724
11896.0,4.71,28.937,102.469,-12000.0,0.6000000000003638
11896.6,4.704,28.899,102.256,-3000.0,0.0
11896.6,5.249,24.053,103.088,0.0,0.1000000000003638
11896.7,4.7,23.432,102.891,-12000.0,0.5
11897.2,5.122,24.62,103.14,-6000.0,0.5
11897.7,4.741,25.132,103.202,0.0,0.5999999999985448
11898.3,4.75,25.644,103.252,0.0,0.1000000000003638
11898.4,4.745,28.442,102.194,0.0,1.1000000000003638
11899.5,4.701,29.155,102.344,-6000.0,0.2000000000007276
11899.7,4.712,23.586,102.947,-6000.0,0.2999999999992724
11900.0,5.906,24.485,103.13,0.0,0.2999999999992724
11900.3,5.443,27.094,102.712,-3000.0,0.0
11900.3,4.7,25.159,103.206,-3000.0,0.1000000000003638
11900.4,4.75,25.455,103.237,0.0,0.3999999999996362
11900.8,4.716,25.293,103.222,-3000.0,0.1000000000003638
11900.9,5.437,23.355,102.862,0.0,0.2000000000007276
11901.1,5.155,24.296,103.114,-6000.0,0.0
11901.1,4.746,23.586,102.947,0.0,0.0
11901.1,4.7,25.617,103.25,-3000.0,0.1000000000003638
11901.2,4.716,27.849,102.896,-3000.0,0.0
11901.2,4.719,29.196,102.273,-6000.0,0.09999999999854481
11901.3,4.72,28.037,102.214,-9000.0,0.1000000000003638
11901.4,4.698,26.239,103.108,-9000.0,0.0
11901.4,4.976,28.171,102.197,0.0,0.1000000000003638
11901.5,4.714,23.329,102.853,-9000.0,0.0
11901.5,4.741,24.701,103.149,0.0,0.2000000000007276
11901.7,5.002,24.134,103.097,0.0,0.2999999999992724
